,game_id,commence_time,game_type,home_team,away_team,season,home_R,away_R,home_RA,away_RA,home_is_winner,home_score,away_score,home_W-L%,away_W-L%,home_Luck,away_Luck,pinnacle_home,pinnacle_away,lowvig_home,lowvig_away,gtbets_home,gtbets_away,lowvig_home_prob,lowvig_away_prob,lowvig_vig,lowvig_home_vf,lowvig_away_vf
7862,38d147228f0771a220ce39a965086664,2022-07-27T00:11:00Z,R,Milwaukee Brewers,Minnesota Twins,2022,4.5,4.3,4.2,4.2,1,7,6,0.531,0.481,1,-4,,,101.0,-111.0,101.0,-111.0,0.4975124378109453,0.5260663507109005,0.023578788521845695,0.486051922323835,0.513948077676165
7863,79d8aa5fc84b218e8569325b0cc58193,2022-07-27T18:11:00Z,R,Milwaukee Brewers,Minnesota Twins,2022,4.5,4.3,4.2,4.2,1,7,6,0.531,0.481,1,-4,-196.0,179.0,-192.0,175.0,-192.0,171.0,0.6575342465753424,0.36363636363636365,0.021170610211706187,0.6439024390243901,0.35609756097560974
7864,63eac71f4b9d8aad68529e51d75e1032,2022-07-27T00:41:00Z,R,Colorado Rockies,Chicago White Sox,2022,4.3,4.2,5.4,4.4,0,1,2,0.42,0.5,3,3,,,-102.0,-108.0,-102.0,-108.0,0.504950495049505,0.5192307692307693,0.024181264280274117,0.4930284439486894,0.5069715560513107
7865,8b42df56d1682e4da251658e5b17df3c,2022-07-27T19:11:00Z,R,Colorado Rockies,Chicago White Sox,2022,4.3,4.2,5.4,4.4,0,1,2,0.42,0.5,3,3,120.0,-130.0,120.0,-130.0,120.0,-130.0,0.45454545454545453,0.5652173913043478,0.019762845849802257,0.44573643410852715,0.5542635658914729
7866,7b257f428cce85a5ce9f60021b1b94a6,2022-07-27T01:41:00Z,R,Oakland Athletics,Houston Astros,2022,3.5,4.5,4.8,3.2,1,5,3,0.37,0.654,1,0,,,147.0,-159.0,147.0,-159.0,0.4048582995951417,0.6138996138996139,0.01875791349475553,0.39740383287557735,0.6025961671244228
7867,bc845f49adc65b4254c24340bc13439c,2022-07-27T19:38:00Z,R,Oakland Athletics,Houston Astros,2022,3.5,4.5,4.8,3.2,1,5,3,0.37,0.654,1,0,172.0,-189.0,175.0,-192.0,171.0,-192.0,0.36363636363636365,0.6575342465753424,0.021170610211706187,0.35609756097560974,0.6439024390243901
7868,c483606735286606b0217e2dff32acd4,2022-07-27T01:41:00Z,R,Arizona Diamondbacks,San Francisco Giants,2022,4.3,4.4,4.6,4.3,1,7,3,0.457,0.5,-3,-2,,,169.0,-185.0,164.0,-185.0,0.37174721189591076,0.6491228070175439,0.020870018913454746,0.36414744777358965,0.6358525522264102
7869,dfd038734163259aad8022d0abeb2d69,2022-07-27T19:41:00Z,R,Arizona Diamondbacks,San Francisco Giants,2022,4.3,4.4,4.6,4.3,1,7,3,0.457,0.5,-3,-2,103.0,-111.0,104.0,-114.0,104.0,-114.0,0.49019607843137253,0.5327102803738317,0.022906358805204308,0.4792189179505553,0.5207810820494446
7870,0e7b96f757ff7e9af3154d7471d21d48,2022-07-27T19:11:00Z,R,Los Angeles Dodgers,Washington Nationals,2022,5.2,3.7,3.2,5.3,0,3,8,0.685,0.34,-5,-1,,,-278.0,249.0,-278.0,240.0,0.7354497354497355,0.28653295128939826,0.021982686739133728,0.7196303273946388,0.2803696726053611
7871,77aa12887bb317c09677e4392f951975,2022-07-27T02:11:00Z,R,Los Angeles Dodgers,Washington Nationals,2022,5.2,3.7,3.2,5.3,0,3,8,0.685,0.34,-5,-1,-244.0,218.0,-244.0,217.0,-244.0,207.0,0.7093023255813954,0.31545741324921134,0.02475973883060667,0.6921645130114186,0.30783548698858143
7872,6ee0646d632f442a946c52f3e92f2062,2022-07-27T19:41:00Z,R,Seattle Mariners,Texas Rangers,2022,4.3,4.4,3.8,4.6,1,5,4,0.556,0.42,1,-9,,,113.0,-123.0,113.0,-123.0,0.4694835680751174,0.5515695067264574,0.021053074801574923,0.45980329491329713,0.5401967050867028
