,id,game_date,season,home_team,away_team,home_score,away_score,home_is_winner,away_is_winner,game_type,away_Date,away_Current_win_pct,away_3_win_pct,away_1_win_pct,away_Home_win_pct,away_Away_win_pct,away_prev_win_pct,home_Date,home_Current_win_pct,home_3_win_pct,home_1_win_pct,home_Home_win_pct,home_Away_win_pct,home_prev_win_pct,home_r_Date,home_r_Team,home_r_Current,home_r_3,home_r_1,home_r_Home,home_r_Previous,away_r_Date,away_r_Team,away_r_Current,away_r_3,away_r_1,away_r_Home,away_r_Previous,home_opp_Date,home_opp_Team,home_opp_Current,home_opp_3,home_opp_1,home_opp_Home,home_opp_Previous,away_opp_Date,away_opp_Team,away_opp_Current,away_opp_3,away_opp_1,away_opp_Home,away_opp_Previous,lowvig_home,lowvig_away
7082,2926,2021-06-22,2021,Seattle Mariners,Colorado Rockies,2,1,1,0,R,2021-06-22,0.3577464788732394,0.333,0.0,0.61,0.156,0.433,2021-06-22,0.647887323943662,1.0,1.0,0.605,0.417,0.45,2021-06-22,Seattle Mariners,0.2522935779816513,5.67,6.0,4.05,4.23,2021-06-22,Colorado Rockies,0.41743119266055057,5.67,6.0,5.83,4.58,2021-06-22,Seattle Mariners,0.5733333333333333,2.67,2.0,3.97,5.05,2021-06-22,Colorado Rockies,0.8000000000000003,6.0,7.0,4.9,5.88,-161.0,148.0
7083,2926,2021-06-22,2021,Seattle Mariners,Colorado Rockies,2,1,1,0,R,2021-06-22,0.3577464788732394,0.333,0.0,0.61,0.156,0.433,2021-06-22,0.647887323943662,1.0,1.0,0.605,0.417,0.45,2021-06-22,Seattle Mariners,0.2522935779816513,5.67,6.0,4.05,4.23,2021-06-22,Colorado Rockies,0.41743119266055057,5.67,6.0,5.83,4.58,2021-06-22,Seattle Mariners,0.5733333333333333,2.67,2.0,3.97,5.05,2021-06-22,Colorado Rockies,0.8000000000000003,6.0,7.0,4.9,5.88,-161.0,148.0
7132,2940,2021-06-24,2021,New York Yankees,Kansas City Royals,8,1,1,0,R,2021-06-24,0.4879356568364611,0.667,0.0,0.487,0.429,0.433,2021-06-24,0.6916890080428955,0.667,1.0,0.526,0.543,0.552,2021-06-24,New York Yankees,0.2126696832579186,4.33,6.0,3.89,5.39,2021-06-24,Kansas City Royals,0.3303167420814479,6.0,5.0,4.76,4.13,2021-06-24,New York Yankees,0.2805429864253394,4.0,5.0,3.82,4.52,2021-06-24,Kansas City Royals,0.6515837104072401,4.67,6.0,5.22,4.53,-179.0,166.0
7133,2940,2021-06-24,2021,New York Yankees,Kansas City Royals,8,1,1,0,R,2021-06-24,0.4879356568364611,0.667,0.0,0.487,0.429,0.433,2021-06-24,0.6916890080428955,0.667,1.0,0.526,0.543,0.552,2021-06-24,New York Yankees,0.2126696832579186,4.33,6.0,3.89,5.39,2021-06-24,Kansas City Royals,0.3303167420814479,6.0,5.0,4.76,4.13,2021-06-24,New York Yankees,0.2805429864253394,4.0,5.0,3.82,4.52,2021-06-24,Kansas City Royals,0.6515837104072401,4.67,6.0,5.22,4.53,-179.0,166.0
7134,2940,2021-06-24,2021,New York Yankees,Kansas City Royals,8,1,1,0,R,2021-06-24,0.4879356568364611,0.667,0.0,0.487,0.429,0.433,2021-06-24,0.6916890080428955,0.667,1.0,0.526,0.543,0.552,2021-06-24,New York Yankees,0.2126696832579186,4.33,6.0,3.89,5.39,2021-06-24,Kansas City Royals,0.3303167420814479,6.0,5.0,4.76,4.13,2021-06-24,New York Yankees,0.2805429864253394,4.0,5.0,3.82,4.52,2021-06-24,Kansas City Royals,0.6515837104072401,4.67,6.0,5.22,4.53,-179.0,166.0
7135,2940,2021-06-24,2021,New York Yankees,Kansas City Royals,8,1,1,0,R,2021-06-24,0.4879356568364611,0.667,0.0,0.487,0.429,0.433,2021-06-24,0.6916890080428955,0.667,1.0,0.526,0.543,0.552,2021-06-24,New York Yankees,0.2126696832579186,4.33,6.0,3.89,5.39,2021-06-24,Kansas City Royals,0.3303167420814479,6.0,5.0,4.76,4.13,2021-06-24,New York Yankees,0.2805429864253394,4.0,5.0,3.82,4.52,2021-06-24,Kansas City Royals,0.6515837104072401,4.67,6.0,5.22,4.53,-179.0,166.0
7136,2941,2021-06-24,2021,Texas Rangers,Oakland Athletics,1,5,0,1,R,2021-06-24,0.8471849865951742,0.333,0.0,0.581,0.606,0.582,2021-06-24,0.2386058981233243,0.667,1.0,0.46,0.27,0.367,2021-06-24,Texas Rangers,0.21719457013574656,6.33,5.0,3.84,3.73,2021-06-24,Oakland Athletics,0.47511312217194573,6.33,3.0,4.3,4.6,2021-06-24,Texas Rangers,0.7013574660633484,6.33,3.0,4.38,5.2,2021-06-24,Oakland Athletics,0.3710407239819006,6.33,5.0,4.4,4.12,135.0,-145.0
7137,2941,2021-06-24,2021,Texas Rangers,Oakland Athletics,1,5,0,1,R,2021-06-24,0.8471849865951742,0.333,0.0,0.581,0.606,0.582,2021-06-24,0.2386058981233243,0.667,1.0,0.46,0.27,0.367,2021-06-24,Texas Rangers,0.21719457013574656,6.33,5.0,3.84,3.73,2021-06-24,Oakland Athletics,0.47511312217194573,6.33,3.0,4.3,4.6,2021-06-24,Texas Rangers,0.7013574660633484,6.33,3.0,4.38,5.2,2021-06-24,Oakland Athletics,0.3710407239819006,6.33,5.0,4.4,4.12,135.0,-145.0
7138,2941,2021-06-24,2021,Texas Rangers,Oakland Athletics,1,5,0,1,R,2021-06-24,0.8471849865951742,0.333,0.0,0.581,0.606,0.582,2021-06-24,0.2386058981233243,0.667,1.0,0.46,0.27,0.367,2021-06-24,Texas Rangers,0.21719457013574656,6.33,5.0,3.84,3.73,2021-06-24,Oakland Athletics,0.47511312217194573,6.33,3.0,4.3,4.6,2021-06-24,Texas Rangers,0.7013574660633484,6.33,3.0,4.38,5.2,2021-06-24,Oakland Athletics,0.3710407239819006,6.33,5.0,4.4,4.12,135.0,-145.0
7139,2941,2021-06-24,2021,Texas Rangers,Oakland Athletics,1,5,0,1,R,2021-06-24,0.8471849865951742,0.333,0.0,0.581,0.606,0.582,2021-06-24,0.2386058981233243,0.667,1.0,0.46,0.27,0.367,2021-06-24,Texas Rangers,0.21719457013574656,6.33,5.0,3.84,3.73,2021-06-24,Oakland Athletics,0.47511312217194573,6.33,3.0,4.3,4.6,2021-06-24,Texas Rangers,0.7013574660633484,6.33,3.0,4.38,5.2,2021-06-24,Oakland Athletics,0.3710407239819006,6.33,5.0,4.4,4.12,135.0,-145.0
7140,2942,2021-06-24,2021,Toronto Blue Jays,Baltimore Orioles,9,0,1,0,R,2021-06-24,0.09383378016085785,0.0,0.0,0.316,0.306,0.417,2021-06-24,0.6380697050938338,1.0,1.0,0.448,0.558,0.516,2021-06-24,Toronto Blue Jays,0.6380090497737558,4.0,3.0,5.38,4.92,2021-06-24,Baltimore Orioles,0.19909502262443454,1.0,0.0,4.37,4.57,2021-06-24,Toronto Blue Jays,0.42081447963800894,2.0,1.0,5.31,5.21,2021-06-24,Baltimore Orioles,0.9095022624434388,8.67,13.0,6.08,4.9,-164.0,152.0
7141,2942,2021-06-24,2021,Toronto Blue Jays,Baltimore Orioles,9,0,1,0,R,2021-06-24,0.09383378016085785,0.0,0.0,0.316,0.306,0.417,2021-06-24,0.6380697050938338,1.0,1.0,0.448,0.558,0.516,2021-06-24,Toronto Blue Jays,0.6380090497737558,4.0,3.0,5.38,4.92,2021-06-24,Baltimore Orioles,0.19909502262443454,1.0,0.0,4.37,4.57,2021-06-24,Toronto Blue Jays,0.42081447963800894,2.0,1.0,5.31,5.21,2021-06-24,Baltimore Orioles,0.9095022624434388,8.67,13.0,6.08,4.9,-164.0,152.0
7142,2942,2021-06-24,2021,Toronto Blue Jays,Baltimore Orioles,9,0,1,0,R,2021-06-24,0.09383378016085785,0.0,0.0,0.316,0.306,0.417,2021-06-24,0.6380697050938338,1.0,1.0,0.448,0.558,0.516,2021-06-24,Toronto Blue Jays,0.6380090497737558,4.0,3.0,5.38,4.92,2021-06-24,Baltimore Orioles,0.19909502262443454,1.0,0.0,4.37,4.57,2021-06-24,Toronto Blue Jays,0.42081447963800894,2.0,1.0,5.31,5.21,2021-06-24,Baltimore Orioles,0.9095022624434388,8.67,13.0,6.08,4.9,-164.0,152.0
7143,2942,2021-06-24,2021,Toronto Blue Jays,Baltimore Orioles,9,0,1,0,R,2021-06-24,0.09383378016085785,0.0,0.0,0.316,0.306,0.417,2021-06-24,0.6380697050938338,1.0,1.0,0.448,0.558,0.516,2021-06-24,Toronto Blue Jays,0.6380090497737558,4.0,3.0,5.38,4.92,2021-06-24,Baltimore Orioles,0.19909502262443454,1.0,0.0,4.37,4.57,2021-06-24,Toronto Blue Jays,0.42081447963800894,2.0,1.0,5.31,5.21,2021-06-24,Baltimore Orioles,0.9095022624434388,8.67,13.0,6.08,4.9,-164.0,152.0
7144,2943,2021-06-24,2021,Detroit Tigers,Houston Astros,3,12,0,1,R,2021-06-24,0.9276139410187667,1.0,1.0,0.667,0.571,0.507,2021-06-24,0.4182305630026809,1.0,1.0,0.472,0.395,0.397,2021-06-24,Detroit Tigers,0.19457013574660637,6.33,6.0,3.86,4.29,2021-06-24,Houston Astros,1.0,8.67,13.0,5.49,4.67,2021-06-24,Detroit Tigers,0.6606334841628959,2.33,2.0,4.44,5.48,2021-06-24,Houston Astros,0.24434389140271495,1.0,0.0,3.9,4.44,182.0,-200.0
7145,2943,2021-06-24,2021,Detroit Tigers,Houston Astros,3,12,0,1,R,2021-06-24,0.9276139410187667,1.0,1.0,0.667,0.571,0.507,2021-06-24,0.4182305630026809,1.0,1.0,0.472,0.395,0.397,2021-06-24,Detroit Tigers,0.19457013574660637,6.33,6.0,3.86,4.29,2021-06-24,Houston Astros,1.0,8.67,13.0,5.49,4.67,2021-06-24,Detroit Tigers,0.6606334841628959,2.33,2.0,4.44,5.48,2021-06-24,Houston Astros,0.24434389140271495,1.0,0.0,3.9,4.44,182.0,-200.0
7146,2943,2021-06-24,2021,Detroit Tigers,Houston Astros,3,12,0,1,R,2021-06-24,0.9276139410187667,1.0,1.0,0.667,0.571,0.507,2021-06-24,0.4182305630026809,1.0,1.0,0.472,0.395,0.397,2021-06-24,Detroit Tigers,0.19457013574660637,6.33,6.0,3.86,4.29,2021-06-24,Houston Astros,1.0,8.67,13.0,5.49,4.67,2021-06-24,Detroit Tigers,0.6606334841628959,2.33,2.0,4.44,5.48,2021-06-24,Houston Astros,0.24434389140271495,1.0,0.0,3.9,4.44,182.0,-200.0
7147,2943,2021-06-24,2021,Detroit Tigers,Houston Astros,3,12,0,1,R,2021-06-24,0.9276139410187667,1.0,1.0,0.667,0.571,0.507,2021-06-24,0.4182305630026809,1.0,1.0,0.472,0.395,0.397,2021-06-24,Detroit Tigers,0.19457013574660637,6.33,6.0,3.86,4.29,2021-06-24,Houston Astros,1.0,8.67,13.0,5.49,4.67,2021-06-24,Detroit Tigers,0.6606334841628959,2.33,2.0,4.44,5.48,2021-06-24,Houston Astros,0.24434389140271495,1.0,0.0,3.9,4.44,182.0,-200.0
7156,2946,2021-06-24,2021,Miami Marlins,Washington Nationals,3,7,0,1,R,2021-06-24,0.581769436997319,1.0,1.0,0.539,0.438,0.433,2021-06-24,0.3994638069705093,0.0,0.0,0.5,0.366,0.508,2021-06-24,Miami Marlins,0.15837104072398192,0.67,1.0,4.03,4.23,2021-06-24,Washington Nationals,0.16289592760181007,7.0,13.0,3.31,4.88,2021-06-24,Miami Marlins,0.13122171945701358,2.33,3.0,3.25,4.97,2021-06-24,Washington Nationals,0.2941176470588237,5.33,12.0,3.31,5.02,-101.0,-109.0
7157,2946,2021-06-24,2021,Miami Marlins,Washington Nationals,3,7,0,1,R,2021-06-24,0.581769436997319,1.0,1.0,0.539,0.438,0.433,2021-06-24,0.3994638069705093,0.0,0.0,0.5,0.366,0.508,2021-06-24,Miami Marlins,0.15837104072398192,0.67,1.0,4.03,4.23,2021-06-24,Washington Nationals,0.16289592760181007,7.0,13.0,3.31,4.88,2021-06-24,Miami Marlins,0.13122171945701358,2.33,3.0,3.25,4.97,2021-06-24,Washington Nationals,0.2941176470588237,5.33,12.0,3.31,5.02,-101.0,-109.0
7158,2946,2021-06-24,2021,Miami Marlins,Washington Nationals,3,7,0,1,R,2021-06-24,0.581769436997319,1.0,1.0,0.539,0.438,0.433,2021-06-24,0.3994638069705093,0.0,0.0,0.5,0.366,0.508,2021-06-24,Miami Marlins,0.15837104072398192,0.67,1.0,4.03,4.23,2021-06-24,Washington Nationals,0.16289592760181007,7.0,13.0,3.31,4.88,2021-06-24,Miami Marlins,0.13122171945701358,2.33,3.0,3.25,4.97,2021-06-24,Washington Nationals,0.2941176470588237,5.33,12.0,3.31,5.02,-101.0,-109.0
7159,2946,2021-06-24,2021,Miami Marlins,Washington Nationals,3,7,0,1,R,2021-06-24,0.581769436997319,1.0,1.0,0.539,0.438,0.433,2021-06-24,0.3994638069705093,0.0,0.0,0.5,0.366,0.508,2021-06-24,Miami Marlins,0.15837104072398192,0.67,1.0,4.03,4.23,2021-06-24,Washington Nationals,0.16289592760181007,7.0,13.0,3.31,4.88,2021-06-24,Miami Marlins,0.13122171945701358,2.33,3.0,3.25,4.97,2021-06-24,Washington Nationals,0.2941176470588237,5.33,12.0,3.31,5.02,-101.0,-109.0
7164,2949,2021-06-24,2021,Los Angeles Dodgers,Chicago Cubs,0,4,0,1,R,2021-06-24,0.7453083109919572,0.667,1.0,0.667,0.429,0.548,2021-06-24,0.8552278820375334,0.0,0.0,0.657,0.539,0.718,2021-06-24,Los Angeles Dodgers,0.7285067873303166,2.33,3.0,5.2,5.77,2021-06-24,Chicago Cubs,0.3665158371040724,3.0,7.0,4.77,4.29,2021-06-24,Los Angeles Dodgers,0.20814479638009048,4.67,5.0,3.51,3.58,2021-06-24,Chicago Cubs,0.28506787330316735,1.67,1.0,3.56,3.98,-217.0,200.0
7165,2949,2021-06-24,2021,Los Angeles Dodgers,Chicago Cubs,0,4,0,1,R,2021-06-24,0.7453083109919572,0.667,1.0,0.667,0.429,0.548,2021-06-24,0.8552278820375334,0.0,0.0,0.657,0.539,0.718,2021-06-24,Los Angeles Dodgers,0.7285067873303166,2.33,3.0,5.2,5.77,2021-06-24,Chicago Cubs,0.3665158371040724,3.0,7.0,4.77,4.29,2021-06-24,Los Angeles Dodgers,0.20814479638009048,4.67,5.0,3.51,3.58,2021-06-24,Chicago Cubs,0.28506787330316735,1.67,1.0,3.56,3.98,-217.0,200.0
7166,2949,2021-06-24,2021,Los Angeles Dodgers,Chicago Cubs,0,4,0,1,R,2021-06-24,0.7453083109919572,0.667,1.0,0.667,0.429,0.548,2021-06-24,0.8552278820375334,0.0,0.0,0.657,0.539,0.718,2021-06-24,Los Angeles Dodgers,0.7285067873303166,2.33,3.0,5.2,5.77,2021-06-24,Chicago Cubs,0.3665158371040724,3.0,7.0,4.77,4.29,2021-06-24,Los Angeles Dodgers,0.20814479638009048,4.67,5.0,3.51,3.58,2021-06-24,Chicago Cubs,0.28506787330316735,1.67,1.0,3.56,3.98,-217.0,200.0
7167,2949,2021-06-24,2021,Los Angeles Dodgers,Chicago Cubs,0,4,0,1,R,2021-06-24,0.7453083109919572,0.667,1.0,0.667,0.429,0.548,2021-06-24,0.8552278820375334,0.0,0.0,0.657,0.539,0.718,2021-06-24,Los Angeles Dodgers,0.7285067873303166,2.33,3.0,5.2,5.77,2021-06-24,Chicago Cubs,0.3665158371040724,3.0,7.0,4.77,4.29,2021-06-24,Los Angeles Dodgers,0.20814479638009048,4.67,5.0,3.51,3.58,2021-06-24,Chicago Cubs,0.28506787330316735,1.67,1.0,3.56,3.98,-217.0,200.0
7442,3010,2021-06-29,2021,Philadelphia Phillies,Miami Marlins,4,3,1,0,R,2021-06-29,0.4207650273224043,0.667,0.0,0.5,0.366,0.508,2021-06-29,0.5437158469945355,0.333,0.0,0.6,0.366,0.467,2021-06-29,Philadelphia Phillies,0.3222748815165878,3.67,4.0,4.66,5.1,2021-06-29,Miami Marlins,0.161137440758294,5.0,1.0,4.08,4.23,2021-06-29,Philadelphia Phillies,0.5045045045045043,6.0,12.0,4.14,5.18,2021-06-29,Miami Marlins,0.13513513513513503,3.0,5.0,3.33,4.97,-103.0,-106.0
7443,3010,2021-06-29,2021,Philadelphia Phillies,Miami Marlins,4,3,1,0,R,2021-06-29,0.4207650273224043,0.667,0.0,0.5,0.366,0.508,2021-06-29,0.5437158469945355,0.333,0.0,0.6,0.366,0.467,2021-06-29,Philadelphia Phillies,0.3222748815165878,3.67,4.0,4.66,5.1,2021-06-29,Miami Marlins,0.161137440758294,5.0,1.0,4.08,4.23,2021-06-29,Philadelphia Phillies,0.5045045045045043,6.0,12.0,4.14,5.18,2021-06-29,Miami Marlins,0.13513513513513503,3.0,5.0,3.33,4.97,-103.0,-106.0
7444,3010,2021-06-29,2021,Philadelphia Phillies,Miami Marlins,4,3,1,0,R,2021-06-29,0.4207650273224043,0.667,0.0,0.5,0.366,0.508,2021-06-29,0.5437158469945355,0.333,0.0,0.6,0.366,0.467,2021-06-29,Philadelphia Phillies,0.3222748815165878,3.67,4.0,4.66,5.1,2021-06-29,Miami Marlins,0.161137440758294,5.0,1.0,4.08,4.23,2021-06-29,Philadelphia Phillies,0.5045045045045043,6.0,12.0,4.14,5.18,2021-06-29,Miami Marlins,0.13513513513513503,3.0,5.0,3.33,4.97,-103.0,-106.0
7445,3010,2021-06-29,2021,Philadelphia Phillies,Miami Marlins,4,3,1,0,R,2021-06-29,0.4207650273224043,0.667,0.0,0.5,0.366,0.508,2021-06-29,0.5437158469945355,0.333,0.0,0.6,0.366,0.467,2021-06-29,Philadelphia Phillies,0.3222748815165878,3.67,4.0,4.66,5.1,2021-06-29,Miami Marlins,0.161137440758294,5.0,1.0,4.08,4.23,2021-06-29,Philadelphia Phillies,0.5045045045045043,6.0,12.0,4.14,5.18,2021-06-29,Miami Marlins,0.13513513513513503,3.0,5.0,3.33,4.97,-103.0,-106.0
7446,3011,2021-06-29,2021,New York Yankees,Los Angeles Angels,11,5,1,0,R,2021-06-29,0.5792349726775955,0.667,1.0,0.525,0.447,0.433,2021-06-29,0.6502732240437158,0.0,0.0,0.525,0.5,0.552,2021-06-29,New York Yankees,0.18957345971564,2.33,3.0,3.98,5.39,2021-06-29,Los Angeles Angels,0.5971563981042656,4.67,5.0,5.53,4.9,2021-06-29,New York Yankees,0.29729729729729715,6.0,5.0,3.78,4.52,2021-06-29,Los Angeles Angels,0.8243243243243241,6.67,3.0,5.05,5.35,-143.0,132.0
7447,3011,2021-06-29,2021,New York Yankees,Los Angeles Angels,11,5,1,0,R,2021-06-29,0.5792349726775955,0.667,1.0,0.525,0.447,0.433,2021-06-29,0.6502732240437158,0.0,0.0,0.525,0.5,0.552,2021-06-29,New York Yankees,0.18957345971564,2.33,3.0,3.98,5.39,2021-06-29,Los Angeles Angels,0.5971563981042656,4.67,5.0,5.53,4.9,2021-06-29,New York Yankees,0.29729729729729715,6.0,5.0,3.78,4.52,2021-06-29,Los Angeles Angels,0.8243243243243241,6.67,3.0,5.05,5.35,-143.0,132.0
7448,3011,2021-06-29,2021,New York Yankees,Los Angeles Angels,11,5,1,0,R,2021-06-29,0.5792349726775955,0.667,1.0,0.525,0.447,0.433,2021-06-29,0.6502732240437158,0.0,0.0,0.525,0.5,0.552,2021-06-29,New York Yankees,0.18957345971564,2.33,3.0,3.98,5.39,2021-06-29,Los Angeles Angels,0.5971563981042656,4.67,5.0,5.53,4.9,2021-06-29,New York Yankees,0.29729729729729715,6.0,5.0,3.78,4.52,2021-06-29,Los Angeles Angels,0.8243243243243241,6.67,3.0,5.05,5.35,-143.0,132.0
7449,3011,2021-06-29,2021,New York Yankees,Los Angeles Angels,11,5,1,0,R,2021-06-29,0.5792349726775955,0.667,1.0,0.525,0.447,0.433,2021-06-29,0.6502732240437158,0.0,0.0,0.525,0.5,0.552,2021-06-29,New York Yankees,0.18957345971564,2.33,3.0,3.98,5.39,2021-06-29,Los Angeles Angels,0.5971563981042656,4.67,5.0,5.53,4.9,2021-06-29,New York Yankees,0.29729729729729715,6.0,5.0,3.78,4.52,2021-06-29,Los Angeles Angels,0.8243243243243241,6.67,3.0,5.05,5.35,-143.0,132.0
7450,3012,2021-06-29,2021,Toronto Blue Jays,Seattle Mariners,9,3,1,0,R,2021-06-29,0.6666666666666666,0.667,0.0,0.6,0.436,0.45,2021-06-29,0.6857923497267759,0.667,1.0,0.485,0.558,0.516,2021-06-29,Toronto Blue Jays,0.7203791469194313,7.33,5.0,5.67,4.92,2021-06-29,Seattle Mariners,0.23222748815165867,5.67,5.0,3.95,4.23,2021-06-29,Toronto Blue Jays,0.3828828828828829,4.0,2.0,5.03,5.21,2021-06-29,Seattle Mariners,0.5495495495495496,4.0,7.0,3.93,5.05,-192.0,176.0
7451,3012,2021-06-29,2021,Toronto Blue Jays,Seattle Mariners,9,3,1,0,R,2021-06-29,0.6666666666666666,0.667,0.0,0.6,0.436,0.45,2021-06-29,0.6857923497267759,0.667,1.0,0.485,0.558,0.516,2021-06-29,Toronto Blue Jays,0.7203791469194313,7.33,5.0,5.67,4.92,2021-06-29,Seattle Mariners,0.23222748815165867,5.67,5.0,3.95,4.23,2021-06-29,Toronto Blue Jays,0.3828828828828829,4.0,2.0,5.03,5.21,2021-06-29,Seattle Mariners,0.5495495495495496,4.0,7.0,3.93,5.05,-192.0,176.0
7452,3012,2021-06-29,2021,Toronto Blue Jays,Seattle Mariners,9,3,1,0,R,2021-06-29,0.6666666666666666,0.667,0.0,0.6,0.436,0.45,2021-06-29,0.6857923497267759,0.667,1.0,0.485,0.558,0.516,2021-06-29,Toronto Blue Jays,0.7203791469194313,7.33,5.0,5.67,4.92,2021-06-29,Seattle Mariners,0.23222748815165867,5.67,5.0,3.95,4.23,2021-06-29,Toronto Blue Jays,0.3828828828828829,4.0,2.0,5.03,5.21,2021-06-29,Seattle Mariners,0.5495495495495496,4.0,7.0,3.93,5.05,-192.0,176.0
7453,3012,2021-06-29,2021,Toronto Blue Jays,Seattle Mariners,9,3,1,0,R,2021-06-29,0.6666666666666666,0.667,0.0,0.6,0.436,0.45,2021-06-29,0.6857923497267759,0.667,1.0,0.485,0.558,0.516,2021-06-29,Toronto Blue Jays,0.7203791469194313,7.33,5.0,5.67,4.92,2021-06-29,Seattle Mariners,0.23222748815165867,5.67,5.0,3.95,4.23,2021-06-29,Toronto Blue Jays,0.3828828828828829,4.0,2.0,5.03,5.21,2021-06-29,Seattle Mariners,0.5495495495495496,4.0,7.0,3.93,5.05,-192.0,176.0
7454,3013,2021-06-29,2021,Boston Red Sox,Kansas City Royals,7,6,1,0,R,2021-06-29,0.4207650273224043,0.0,0.0,0.487,0.375,0.433,2021-06-29,0.9098360655737704,1.0,1.0,0.585,0.632,0.4,2021-06-29,Boston Red Sox,0.6919431279620856,6.33,6.0,5.1,4.87,2021-06-29,Kansas City Royals,0.26540284360189575,2.0,5.0,4.76,4.13,2021-06-29,Boston Red Sox,0.4909909909909911,3.0,5.0,4.71,5.85,2021-06-29,Kansas City Royals,0.7072072072072071,6.0,6.0,5.22,4.53,-182.0,167.0
7455,3013,2021-06-29,2021,Boston Red Sox,Kansas City Royals,7,6,1,0,R,2021-06-29,0.4207650273224043,0.0,0.0,0.487,0.375,0.433,2021-06-29,0.9098360655737704,1.0,1.0,0.585,0.632,0.4,2021-06-29,Boston Red Sox,0.6919431279620856,6.33,6.0,5.1,4.87,2021-06-29,Kansas City Royals,0.26540284360189575,2.0,5.0,4.76,4.13,2021-06-29,Boston Red Sox,0.4909909909909911,3.0,5.0,4.71,5.85,2021-06-29,Kansas City Royals,0.7072072072072071,6.0,6.0,5.22,4.53,-182.0,167.0
7456,3013,2021-06-29,2021,Boston Red Sox,Kansas City Royals,7,6,1,0,R,2021-06-29,0.4207650273224043,0.0,0.0,0.487,0.375,0.433,2021-06-29,0.9098360655737704,1.0,1.0,0.585,0.632,0.4,2021-06-29,Boston Red Sox,0.6919431279620856,6.33,6.0,5.1,4.87,2021-06-29,Kansas City Royals,0.26540284360189575,2.0,5.0,4.76,4.13,2021-06-29,Boston Red Sox,0.4909909909909911,3.0,5.0,4.71,5.85,2021-06-29,Kansas City Royals,0.7072072072072071,6.0,6.0,5.22,4.53,-182.0,167.0
7457,3013,2021-06-29,2021,Boston Red Sox,Kansas City Royals,7,6,1,0,R,2021-06-29,0.4207650273224043,0.0,0.0,0.487,0.375,0.433,2021-06-29,0.9098360655737704,1.0,1.0,0.585,0.632,0.4,2021-06-29,Boston Red Sox,0.6919431279620856,6.33,6.0,5.1,4.87,2021-06-29,Kansas City Royals,0.26540284360189575,2.0,5.0,4.76,4.13,2021-06-29,Boston Red Sox,0.4909909909909911,3.0,5.0,4.71,5.85,2021-06-29,Kansas City Royals,0.7072072072072071,6.0,6.0,5.22,4.53,-182.0,167.0
7458,3014,2021-06-29,2021,Cincinnati Reds,San Diego Padres,4,5,0,1,R,2021-06-29,0.8551912568306009,0.667,1.0,0.667,0.486,0.591,2021-06-29,0.633879781420765,0.667,1.0,0.514,0.5,0.5,2021-06-29,Cincinnati Reds,0.6729857819905215,5.33,12.0,5.84,3.92,2021-06-29,San Diego Padres,0.46919431279620843,5.67,5.0,4.4,5.35,2021-06-29,Cincinnati Reds,0.7297297297297295,3.0,4.0,5.46,4.02,2021-06-29,San Diego Padres,0.09459459459459457,6.33,4.0,3.24,4.24,136.0,-147.0
7459,3014,2021-06-29,2021,Cincinnati Reds,San Diego Padres,4,5,0,1,R,2021-06-29,0.8551912568306009,0.667,1.0,0.667,0.486,0.591,2021-06-29,0.633879781420765,0.667,1.0,0.514,0.5,0.5,2021-06-29,Cincinnati Reds,0.6729857819905215,5.33,12.0,5.84,3.92,2021-06-29,San Diego Padres,0.46919431279620843,5.67,5.0,4.4,5.35,2021-06-29,Cincinnati Reds,0.7297297297297295,3.0,4.0,5.46,4.02,2021-06-29,San Diego Padres,0.09459459459459457,6.33,4.0,3.24,4.24,136.0,-147.0
7460,3014,2021-06-29,2021,Cincinnati Reds,San Diego Padres,4,5,0,1,R,2021-06-29,0.8551912568306009,0.667,1.0,0.667,0.486,0.591,2021-06-29,0.633879781420765,0.667,1.0,0.514,0.5,0.5,2021-06-29,Cincinnati Reds,0.6729857819905215,5.33,12.0,5.84,3.92,2021-06-29,San Diego Padres,0.46919431279620843,5.67,5.0,4.4,5.35,2021-06-29,Cincinnati Reds,0.7297297297297295,3.0,4.0,5.46,4.02,2021-06-29,San Diego Padres,0.09459459459459457,6.33,4.0,3.24,4.24,136.0,-147.0
7461,3014,2021-06-29,2021,Cincinnati Reds,San Diego Padres,4,5,0,1,R,2021-06-29,0.8551912568306009,0.667,1.0,0.667,0.486,0.591,2021-06-29,0.633879781420765,0.667,1.0,0.514,0.5,0.5,2021-06-29,Cincinnati Reds,0.6729857819905215,5.33,12.0,5.84,3.92,2021-06-29,San Diego Padres,0.46919431279620843,5.67,5.0,4.4,5.35,2021-06-29,Cincinnati Reds,0.7297297297297295,3.0,4.0,5.46,4.02,2021-06-29,San Diego Padres,0.09459459459459457,6.33,4.0,3.24,4.24,136.0,-147.0
7462,3015,2021-06-29,2021,Atlanta Braves,New York Mets,3,4,0,1,R,2021-06-29,0.726775956284153,0.333,0.0,0.686,0.41,0.433,2021-06-29,0.5628415300546448,0.667,1.0,0.5,0.46,0.597,2021-06-29,Atlanta Braves,0.47393364928909976,2.67,4.0,5.2,5.63,2021-06-29,New York Mets,0.009478672985782,3.33,4.0,3.37,4.77,2021-06-29,Atlanta Braves,0.5495495495495496,2.0,0.0,4.93,4.61,2021-06-29,New York Mets,0.0,5.0,8.0,2.17,5.13,-154.0,143.0
