,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
4734,Chicago White Sox,Oakland Athletics,0,0.4190319776535034,0.5809680223464966
760,Pittsburgh Pirates,Cincinnati Reds,0,0.4452712178230286,0.5547287821769714
6842,Milwaukee Brewers,Tampa Bay Rays,1,0.40277633666992185,0.5972236633300781
6752,New York Mets,Atlanta Braves,0,0.3964982271194458,0.6035017728805542
1367,Boston Red Sox,Minnesota Twins,0,0.47131922245025637,0.5286807775497436
7874,Houston Astros,Philadelphia Phillies,1,0.12844948768615722,0.8715505123138427
443,Seattle Mariners,Colorado Rockies,0,0.5532911658287049,0.44670883417129514
2850,Seattle Mariners,Tampa Bay Rays,1,0.48680331110954284,0.5131966888904571
6905,Los Angeles Angels,Minnesota Twins,1,0.3744815468788147,0.6255184531211853
3255,Chicago White Sox,Minnesota Twins,0,0.21599178314208983,0.7840082168579101
1880,Cincinnati Reds,Arizona Diamondbacks,0,0.447503662109375,0.552496337890625
5545,Los Angeles Angels,Oakland Athletics,1,0.4256918430328369,0.5743081569671631
4723,Seattle Mariners,Cleveland Guardians,1,0.4400817513465881,0.5599182486534119
5608,Atlanta Braves,Philadelphia Phillies,1,0.36238324642181396,0.637616753578186
3089,Chicago Cubs,Philadelphia Phillies,0,0.40537641048431394,0.5946235895156861
734,Houston Astros,Texas Rangers,1,0.33131093978881837,0.6686890602111817
7751,Cleveland Guardians,Kansas City Royals,1,0.3976493954658508,0.6023506045341491
5714,Oakland Athletics,Houston Astros,0,0.6863549947738647,0.31364500522613525
6900,Boston Red Sox,New York Yankees,0,0.5461282849311828,0.4538717150688171
2016,Houston Astros,Los Angeles Angels,1,0.41466076374053956,0.5853392362594605
1474,Colorado Rockies,Los Angeles Dodgers,0,0.47131922245025637,0.5286807775497436
4885,Detroit Tigers,Boston Red Sox,0,0.5473946988582611,0.4526053011417389
495,Houston Astros,Seattle Mariners,1,0.4190366744995117,0.5809633255004882
6513,Milwaukee Brewers,Colorado Rockies,1,0.2215115785598755,0.7784884214401245
199,Los Angeles Angels,San Diego Padres,0,0.3802963137626648,0.6197036862373352
5264,Houston Astros,Seattle Mariners,1,0.3476415753364563,0.6523584246635437
1225,Los Angeles Dodgers,Tampa Bay Rays,1,0.19555773735046386,0.8044422626495361
1170,Los Angeles Dodgers,Tampa Bay Rays,1,0.19555773735046386,0.8044422626495361
4062,Los Angeles Dodgers,Arizona Diamondbacks,1,0.2551119923591614,0.7448880076408386
4573,Cleveland Guardians,Cincinnati Reds,1,0.404179048538208,0.595820951461792
4920,Texas Rangers,Los Angeles Angels,1,0.598224401473999,0.401775598526001
7680,Milwaukee Brewers,Miami Marlins,1,0.4217880845069885,0.5782119154930114
7899,Houston Astros,Philadelphia Phillies,1,0.12844948768615722,0.8715505123138427
5208,Pittsburgh Pirates,San Diego Padres,0,0.5008412718772888,0.49915872812271117
5161,Philadelphia Phillies,Colorado Rockies,1,0.31009563207626345,0.6899043679237366
5082,Los Angeles Angels,Baltimore Orioles,1,0.2938982486724854,0.7061017513275146
1770,Baltimore Orioles,Seattle Mariners,0,0.4477904438972473,0.5522095561027527
4372,San Francisco Giants,Los Angeles Dodgers,1,0.49835366010665894,0.5016463398933411
4423,Houston Astros,Boston Red Sox,1,0.5089276194572449,0.49107238054275515
361,Seattle Mariners,Oakland Athletics,0,0.5012754142284394,0.49872458577156065
7050,Chicago Cubs,St. Louis Cardinals,1,0.6736779570579529,0.32632204294204714
1736,Chicago White Sox,Cleveland Indians,0,0.45682846307754515,0.5431715369224548
48,Cleveland Indians,Kansas City Royals,1,0.21908637285232543,0.7809136271476745
653,Milwaukee Brewers,Cincinnati Reds,1,0.3592879295349121,0.6407120704650879
1032,Texas Rangers,Houston Astros,1,0.4460859477519989,0.553914052248001
176,Kansas City Royals,Houston Astros,0,0.3926300048828125,0.6073699951171875
1465,Colorado Rockies,Los Angeles Dodgers,0,0.6086789309978485,0.39132106900215147
4040,Houston Astros,Los Angeles Angels,1,0.273741614818573,0.726258385181427
4758,Washington Nationals,Houston Astros,1,0.45655868053436277,0.5434413194656372
7403,San Francisco Giants,Atlanta Braves,1,0.635190337896347,0.36480966210365295
6119,San Diego Padres,Philadelphia Phillies,0,0.5599671602249146,0.44003283977508545
1561,Oakland Athletics,Los Angeles Dodgers,0,0.4343024730682373,0.5656975269317627
765,Kansas City Royals,Chicago White Sox,0,0.6112657845020294,0.3887342154979706
1800,Washington Nationals,Arizona Diamondbacks,0,0.4477904438972473,0.5522095561027527
91,Texas Rangers,Colorado Rockies,1,0.39682992696762087,0.6031700730323791
1196,Los Angeles Dodgers,Tampa Bay Rays,1,0.19555773735046386,0.8044422626495361
1680,Milwaukee Brewers,Chicago Cubs,1,0.4528748631477356,0.5471251368522644
881,St. Louis Cardinals,Cincinnati Reds,1,0.4533274173736572,0.5466725826263428
6654,New York Yankees,Kansas City Royals,1,0.2460201144218445,0.7539798855781555
2929,Los Angeles Dodgers,Chicago Cubs,1,0.3572548389434814,0.6427451610565186
6527,Kansas City Royals,Tampa Bay Rays,0,0.5391093909740448,0.4608906090259552
7105,Boston Red Sox,Toronto Blue Jays,0,0.614586490392685,0.3854135096073151
2740,Cleveland Indians,Seattle Mariners,0,0.2191808342933655,0.7808191657066346
1909,Colorado Rockies,Houston Astros,1,0.5845956861972809,0.41540431380271914
3121,Arizona Diamondbacks,Colorado Rockies,1,0.44545344114303587,0.5545465588569641
3341,Boston Red Sox,Toronto Blue Jays,1,0.4970331847667694,0.5029668152332306
4760,New York Mets,Miami Marlins,1,0.4368379473686218,0.5631620526313782
106,Los Angeles Dodgers,San Francisco Giants,1,0.17339857816696166,0.8266014218330383
2047,St. Louis Cardinals,Philadelphia Phillies,1,0.49618319272994993,0.5038168072700501
4477,Houston Astros,Atlanta Braves,0,0.8706282064318657,0.1293717935681343
7790,Cleveland Guardians,Tampa Bay Rays,1,0.2921191453933716,0.7078808546066284
3866,Washington Nationals,Philadelphia Phillies,0,0.4430388569831848,0.5569611430168152
131,New York Mets,Atlanta Braves,1,0.3748574495315552,0.6251425504684448
2297,Seattle Mariners,Cleveland Indians,1,0.48728466033935547,0.5127153396606445
5162,Tampa Bay Rays,Seattle Mariners,1,0.3778903126716614,0.6221096873283386
4069,Baltimore Orioles,New York Yankees,0,0.5569868862628937,0.44301311373710633
4297,Toronto Blue Jays,New York Yankees,0,0.37744975090026855,0.6225502490997314
4926,Los Angeles Dodgers,Cincinnati Reds,1,0.24748175144195556,0.7525182485580444
2370,Oakland Athletics,Houston Astros,0,0.5151180028915405,0.4848819971084595
3050,Oakland Athletics,Boston Red Sox,0,0.3923769474029541,0.6076230525970459
1512,Los Angeles Angels,Chicago White Sox,1,0.47131922245025637,0.5286807775497436
2194,New York Mets,Arizona Diamondbacks,1,0.3891979455947876,0.6108020544052124
4718,San Francisco Giants,Colorado Rockies,1,0.4550452709197998,0.5449547290802002
7345,Houston Astros,Los Angeles Angels,0,0.25657933950424194,0.7434206604957581
1069,Atlanta Braves,Cincinnati Reds,1,0.38332338333129884,0.6166766166687012
6211,Colorado Rockies,Arizona Diamondbacks,0,0.45267740488052366,0.5473225951194763
7468,St. Louis Cardinals,Cincinnati Reds,1,0.25059603452682494,0.749403965473175
4594,Cincinnati Reds,Oakland Athletics,1,0.42483789920806886,0.5751621007919312
717,Milwaukee Brewers,Detroit Tigers,0,0.3845906496047974,0.6154093503952026
1938,Boston Red Sox,Seattle Mariners,0,0.44881774187088014,0.5511822581291199
5875,St. Louis Cardinals,Cincinnati Reds,1,0.4283989667892456,0.5716010332107544
3987,Boston Red Sox,Tampa Bay Rays,1,0.534243243932724,0.465756756067276
167,Oakland Athletics,Los Angeles Angels,1,0.3613117814064026,0.6386882185935974
93,Chicago White Sox,Minnesota Twins,0,0.4967934489250183,0.5032065510749817
374,Pittsburgh Pirates,Minnesota Twins,0,0.5180378377437591,0.48196216225624083
3224,Pittsburgh Pirates,New York Mets,1,0.531715577840805,0.46828442215919497
1990,San Francisco Giants,Miami Marlins,0,0.38735162019729613,0.6126483798027038
4072,New York Mets,St. Louis Cardinals,0,0.4556194722652435,0.5443805277347564
4503,Houston Astros,Atlanta Braves,0,0.8706282064318657,0.1293717935681343
2342,Tampa Bay Rays,New York Mets,1,0.45116126537323,0.54883873462677
6423,Los Angeles Angels,Houston Astros,1,0.3938379645347595,0.6061620354652405
1574,Texas Rangers,Toronto Blue Jays,1,0.4000003933906555,0.5999996066093445
5984,Los Angeles Dodgers,Cleveland Guardians,0,0.28799005746841433,0.7120099425315857
4622,Pittsburgh Pirates,Baltimore Orioles,0,0.4215009570121765,0.5784990429878235
3898,Colorado Rockies,Atlanta Braves,0,0.6171101927757263,0.3828898072242737
3571,Atlanta Braves,Cincinnati Reds,1,0.48408939838409426,0.5159106016159057
7394,New York Yankees,Tampa Bay Rays,1,0.3744232773780823,0.6255767226219178
4337,Seattle Mariners,Los Angeles Angels,0,0.3547589063644409,0.645241093635559
7644,San Diego Padres,Los Angeles Dodgers,1,0.41830865740776063,0.5816913425922394
1714,San Francisco Giants,Cincinnati Reds,0,0.4477904438972473,0.5522095561027527
6016,New York Mets,Miami Marlins,0,0.4122610092163086,0.5877389907836914
4646,Houston Astros,New York Mets,1,0.4455435037612915,0.5544564962387085
2366,Toronto Blue Jays,Boston Red Sox,0,0.44374499320983884,0.5562550067901612
5886,Houston Astros,Miami Marlins,0,0.3029428243637085,0.6970571756362915
1682,Chicago White Sox,Cleveland Indians,1,0.46547503471374513,0.5345249652862549
3374,Kansas City Royals,Chicago White Sox,1,0.5934445559978485,0.4065554440021515
1365,Chicago White Sox,Cincinnati Reds,1,0.4748391628265381,0.525160837173462
7362,Texas Rangers,Toronto Blue Jays,0,0.605094051361084,0.39490594863891604
5000,Milwaukee Brewers,Pittsburgh Pirates,1,0.28303530216217043,0.7169646978378296
7061,Pittsburgh Pirates,Atlanta Braves,0,0.6282080203294754,0.3717919796705246
7340,Milwaukee Brewers,Cincinnati Reds,0,0.40216563940048217,0.5978343605995178
521,Arizona Diamondbacks,San Diego Padres,1,0.5830072104930878,0.4169927895069122
812,Toronto Blue Jays,New York Yankees,0,0.4455448389053345,0.5544551610946655
7142,Minnesota Twins,San Francisco Giants,1,0.4109728693962097,0.5890271306037903
1200,Los Angeles Dodgers,Tampa Bay Rays,1,0.19555773735046386,0.8044422626495361
6747,Texas Rangers,Chicago White Sox,1,0.3947764992713928,0.6052235007286072
2583,Milwaukee Brewers,Detroit Tigers,0,0.41453186273574827,0.5854681372642517
4703,Boston Red Sox,Atlanta Braves,1,0.4097267031669617,0.5902732968330383
6624,Los Angeles Dodgers,Washington Nationals,0,0.2381200075149536,0.7618799924850463
1688,Kansas City Royals,Los Angeles Angels,1,0.47222940325737,0.52777059674263
6716,Atlanta Braves,Philadelphia Phillies,0,0.3682627439498901,0.6317372560501099
1957,Minnesota Twins,Pittsburgh Pirates,0,0.4426511645317078,0.5573488354682923
3408,Arizona Diamondbacks,Los Angeles Dodgers,1,0.5951734840869903,0.40482651591300967
7139,St. Louis Cardinals,Atlanta Braves,0,0.39335018396377563,0.6066498160362244
2587,New York Yankees,Tampa Bay Rays,1,0.40612728595733644,0.5938727140426636
7318,San Diego Padres,Arizona Diamondbacks,1,0.36298106908798217,0.6370189309120178
6940,Minnesota Twins,Kansas City Royals,1,0.3473865032196045,0.6526134967803955
7960,Houston Astros,Philadelphia Phillies,1,0.12844948768615722,0.8715505123138427
1081,Atlanta Braves,Miami Marlins,1,0.24940260648727416,0.7505973935127258
3814,New York Mets,Washington Nationals,0,0.2496161103248596,0.7503838896751404
4540,Houston Astros,Atlanta Braves,0,0.8706282064318657,0.1293717935681343
6710,Texas Rangers,Baltimore Orioles,0,0.39912497997283936,0.6008750200271606
2383,St. Louis Cardinals,Pittsburgh Pirates,1,0.4123005509376526,0.5876994490623474
7095,Boston Red Sox,Toronto Blue Jays,0,0.6284733653068543,0.37152663469314573
883,Chicago White Sox,Minnesota Twins,1,0.4516550302505493,0.5483449697494507
6871,Houston Astros,Texas Rangers,1,0.3074398159980774,0.6925601840019227
6015,Cincinnati Reds,Milwaukee Brewers,0,0.540671044588089,0.459328955411911
3973,Houston Astros,Seattle Mariners,0,0.44308851957321166,0.5569114804267883
1384,New York Yankees,Baltimore Orioles,0,0.4666639566421509,0.5333360433578491
1967,Cleveland Indians,New York Yankees,0,0.3856658101081848,0.6143341898918152
2606,St. Louis Cardinals,Cincinnati Reds,0,0.3973885178565979,0.6026114821434021
73,Chicago White Sox,Minnesota Twins,0,0.48513132333755493,0.5148686766624451
2439,Colorado Rockies,Arizona Diamondbacks,1,0.3475275158882141,0.6524724841117859
2747,Boston Red Sox,Toronto Blue Jays,0,0.46093090772628786,0.5390690922737121
4003,Baltimore Orioles,Kansas City Royals,0,0.4955260634422302,0.5044739365577697
4086,Atlanta Braves,Colorado Rockies,0,0.37675402164459226,0.6232459783554077
2457,Detroit Tigers,Cleveland Indians,0,0.4499979019165039,0.5500020980834961
2854,Pittsburgh Pirates,Cleveland Indians,0,0.40034685134887693,0.5996531486511231
5492,Kansas City Royals,Chicago White Sox,1,0.5645766794681549,0.43542332053184507
7849,Philadelphia Phillies,Houston Astros,1,0.494908344745636,0.5050916552543641
6082,Chicago White Sox,Baltimore Orioles,0,0.4298563480377197,0.5701436519622802
4374,San Francisco Giants,Los Angeles Dodgers,1,0.5205719590187072,0.4794280409812927
7372,Colorado Rockies,Arizona Diamondbacks,0,0.4183582842350006,0.5816417157649993
5553,New York Yankees,Chicago White Sox,0,0.46863591074943545,0.5313640892505646
179,Los Angeles Dodgers,San Francisco Giants,1,0.16115347146987916,0.8388465285301209
3373,Texas Rangers,Arizona Diamondbacks,0,0.5407296240329742,0.45927037596702575
7909,Houston Astros,Philadelphia Phillies,1,0.12844948768615722,0.8715505123138427
4659,Baltimore Orioles,Pittsburgh Pirates,1,0.4260958909988403,0.5739041090011596
1282,Toronto Blue Jays,New York Yankees,0,0.4039571523666382,0.5960428476333618
2671,Los Angeles Angels,Kansas City Royals,1,0.3914204120635986,0.6085795879364013
7584,Oakland Athletics,New York Mets,0,0.6545260906219482,0.3454739093780518
3427,New York Mets,Cincinnati Reds,0,0.3842974901199341,0.6157025098800659
31,Texas Rangers,Colorado Rockies,1,0.39682992696762087,0.6031700730323791
1971,St. Louis Cardinals,Cincinnati Reds,1,0.4221327304840088,0.5778672695159912
2962,Miami Marlins,Washington Nationals,0,0.4922508955001831,0.5077491044998169
7739,Boston Red Sox,Tampa Bay Rays,1,0.4111002027988434,0.5888997972011566
1330,Toronto Blue Jays,Detroit Tigers,1,0.4617672681808472,0.5382327318191529
1918,San Diego Padres,Milwaukee Brewers,0,0.3292774796485901,0.6707225203514099
168,Oakland Athletics,Los Angeles Angels,0,0.3613117814064026,0.6386882185935974
7774,Texas Rangers,New York Yankees,1,0.33930895328521726,0.6606910467147827
3618,Boston Red Sox,Baltimore Orioles,1,0.2941881537437439,0.7058118462562561
7747,Seattle Mariners,Detroit Tigers,1,0.2887695074081421,0.7112304925918579
4599,Toronto Blue Jays,Pittsburgh Pirates,1,0.4215009570121765,0.5784990429878235
1131,Los Angeles Dodgers,Tampa Bay Rays,1,0.19555773735046386,0.8044422626495361
4934,Milwaukee Brewers,St. Louis Cardinals,0,0.4229979634284973,0.5770020365715027
6619,Colorado Rockies,Chicago White Sox,0,0.35041300058364866,0.6495869994163513
2133,Arizona Diamondbacks,Colorado Rockies,0,0.3659462571144104,0.6340537428855896
4350,Chicago White Sox,Detroit Tigers,0,0.2856683850288391,0.7143316149711609
4009,St. Louis Cardinals,Cincinnati Reds,0,0.5252212584018707,0.4747787415981293
1799,Colorado Rockies,New York Mets,1,0.49620911478996277,0.5037908852100372
7212,Cleveland Guardians,Baltimore Orioles,0,0.37492802143096926,0.6250719785690307
4202,Oakland Athletics,Seattle Mariners,0,0.42535810470581054,0.5746418952941894
7356,New York Yankees,Tampa Bay Rays,1,0.4795366406440735,0.5204633593559265
7722,Milwaukee Brewers,Miami Marlins,0,0.40470664501190184,0.5952933549880981
4499,Houston Astros,Atlanta Braves,0,0.8706282064318657,0.1293717935681343
853,Washington Nationals,Atlanta Braves,0,0.40676915645599365,0.5932308435440063
3236,Washington Nationals,San Diego Padres,0,0.5004887521266937,0.49951124787330625
6702,Miami Marlins,Cincinnati Reds,0,0.38990159034729005,0.61009840965271
5999,Washington Nationals,Philadelphia Phillies,0,0.5336671471595764,0.4663328528404236
3243,Los Angeles Angels,Seattle Mariners,0,0.40704638957977296,0.5929536104202271
3253,St. Louis Cardinals,Chicago Cubs,1,0.5029231905937195,0.4970768094062805
5843,Chicago White Sox,Los Angeles Dodgers,0,0.6384298801422119,0.3615701198577881
1203,Los Angeles Dodgers,Tampa Bay Rays,1,0.19555773735046386,0.8044422626495361
3704,San Diego Padres,Philadelphia Phillies,0,0.31914315223693845,0.6808568477630615
5688,New York Mets,Washington Nationals,1,0.35211321115493777,0.6478867888450622
26,Tampa Bay Rays,Toronto Blue Jays,0,0.3931095123291016,0.6068904876708985
3002,St. Louis Cardinals,Arizona Diamondbacks,1,0.20245317220687867,0.7975468277931214
5234,New York Mets,Atlanta Braves,1,0.49195885062217715,0.5080411493778229
4685,Seattle Mariners,Texas Rangers,1,0.42412627935409547,0.5758737206459046
2166,Seattle Mariners,Baltimore Orioles,1,0.37358444929122925,0.6264155507087708
1428,Detroit Tigers,Cleveland Indians,1,0.6401856064796447,0.3598143935203552
7565,Cincinnati Reds,Milwaukee Brewers,0,0.6246167898178101,0.37538321018218995
3703,Oakland Athletics,San Francisco Giants,0,0.4795291781425476,0.5204708218574524
7760,Milwaukee Brewers,Arizona Diamondbacks,1,0.39980902671813967,0.6001909732818603
5929,Boston Red Sox,Oakland Athletics,1,0.2242238402366638,0.7757761597633361
1810,Seattle Mariners,Houston Astros,1,0.4477904438972473,0.5522095561027527
2333,Chicago White Sox,Kansas City Royals,1,0.40148448944091797,0.598515510559082
5092,Los Angeles Angels,Baltimore Orioles,1,0.3494280815124512,0.6505719184875488
509,Los Angeles Angels,Los Angeles Dodgers,0,0.584941703081131,0.41505829691886903
6304,Houston Astros,Kansas City Royals,0,0.23872302770614623,0.7612769722938537
445,Philadelphia Phillies,Atlanta Braves,1,0.4652985692024231,0.5347014307975769
1859,Kansas City Royals,Toronto Blue Jays,0,0.4477904438972473,0.5522095561027527
6569,Arizona Diamondbacks,Washington Nationals,0,0.4477051258087158,0.5522948741912842
1318,Texas Rangers,Seattle Mariners,1,0.47131922245025637,0.5286807775497436
1894,Kansas City Royals,Tampa Bay Rays,0,0.47667717933654785,0.5233228206634521
149,Washington Nationals,New York Yankees,0,0.6580621063709259,0.3419378936290741
6823,Boston Red Sox,Atlanta Braves,0,0.4482769310474396,0.5517230689525604
7676,Detroit Tigers,Minnesota Twins,0,0.5260580718517304,0.47394192814826963
2273,Milwaukee Brewers,St. Louis Cardinals,1,0.3662599802017212,0.6337400197982788
80,Oakland Athletics,Los Angeles Angels,1,0.3748574495315552,0.6251425504684448
1084,Miami Marlins,Atlanta Braves,0,0.5761695384979248,0.4238304615020752
5412,Arizona Diamondbacks,Chicago Cubs,1,0.48050767183303833,0.5194923281669617
6197,Cleveland Guardians,Minnesota Twins,1,0.35017321109771726,0.6498267889022827
5721,Toronto Blue Jays,Chicago White Sox,1,0.4001052141189575,0.5998947858810425
4781,Colorado Rockies,Cleveland Guardians,1,0.4936934173107147,0.5063065826892853
4562,Houston Astros,Atlanta Braves,0,0.8706282064318657,0.1293717935681343
3516,Colorado Rockies,Miami Marlins,1,0.43723639845848083,0.5627636015415192
5009,Los Angeles Dodgers,Atlanta Braves,0,0.44607053995132445,0.5539294600486755
5030,Boston Red Sox,Toronto Blue Jays,0,0.5306313097476959,0.4693686902523041
1906,Miami Marlins,Baltimore Orioles,1,0.46412146687507627,0.5358785331249237
3489,Miami Marlins,New York Mets,1,0.5306868970394134,0.46931310296058654
7442,Toronto Blue Jays,Tampa Bay Rays,0,0.4049156427383423,0.5950843572616578
2015,Houston Astros,Los Angeles Angels,1,0.41466076374053956,0.5853392362594605
2745,Los Angeles Dodgers,Texas Rangers,1,0.22368409633636474,0.7763159036636352
4604,Milwaukee Brewers,San Diego Padres,1,0.4215009570121765,0.5784990429878235
2853,Washington Nationals,New York Mets,1,0.4938554525375366,0.5061445474624634
4260,Cleveland Indians,Kansas City Royals,1,0.4385121941566467,0.5614878058433532
7323,Houston Astros,Texas Rangers,1,0.33604003190994264,0.6639599680900574
544,Chicago White Sox,Detroit Tigers,1,0.41125423908233644,0.5887457609176636
5998,Houston Astros,Chicago White Sox,0,0.24647148847579955,0.7535285115242004
3304,Chicago Cubs,Arizona Diamondbacks,0,0.412623918056488,0.587376081943512
3237,Washington Nationals,San Diego Padres,1,0.5004887521266937,0.49951124787330625
5331,San Diego Padres,Miami Marlins,0,0.41445443630218504,0.585545563697815
4565,Houston Astros,Atlanta Braves,0,0.8706282064318657,0.1293717935681343
596,Kansas City Royals,Minnesota Twins,1,0.4442014515399933,0.5557985484600068
7513,Tampa Bay Rays,Houston Astros,0,0.5040821373462677,0.4959178626537323
1023,Chicago White Sox,Chicago Cubs,1,0.42334208488464353,0.5766579151153565
4744,Los Angeles Dodgers,San Francisco Giants,0,0.4313611268997192,0.5686388731002807
7326,Chicago Cubs,Cincinnati Reds,0,0.36371598243713377,0.6362840175628662
3094,Minnesota Twins,Chicago White Sox,0,0.49644917249679565,0.5035508275032043
1913,Cincinnati Reds,Arizona Diamondbacks,0,0.46997620463371276,0.5300237953662872
5854,Houston Astros,Miami Marlins,0,0.4432424664497375,0.5567575335502625
4868,Los Angeles Angels,Houston Astros,1,0.5507524907588959,0.4492475092411041
500,Chicago Cubs,Milwaukee Brewers,0,0.4661958277225494,0.5338041722774506
2564,Houston Astros,Boston Red Sox,1,0.48130213022232055,0.5186978697776794
5179,Texas Rangers,Atlanta Braves,0,0.4559213757514954,0.5440786242485046
3838,Detroit Tigers,Toronto Blue Jays,0,0.5200185298919677,0.4799814701080322
2107,New York Yankees,Detroit Tigers,1,0.23409574031829833,0.7659042596817016
7195,San Francisco Giants,San Diego Padres,0,0.5330644369125366,0.46693556308746337
5532,Toronto Blue Jays,Cincinnati Reds,1,0.2589539051055908,0.7410460948944092
958,New York Mets,Atlanta Braves,0,0.35083622932434083,0.6491637706756592
1932,Detroit Tigers,Pittsburgh Pirates,0,0.4477904438972473,0.5522095561027527
484,New York Mets,Washington Nationals,1,0.4331006288528442,0.5668993711471557
877,Arizona Diamondbacks,Seattle Mariners,0,0.4284783124923706,0.5715216875076294
5569,Pittsburgh Pirates,St. Louis Cardinals,0,0.6556204259395599,0.34437957406044006
5047,Detroit Tigers,New York Yankees,1,0.5606053113937378,0.4393946886062622
1347,Pittsburgh Pirates,Atlanta Braves,1,0.44604954719543455,0.5539504528045655
4162,Tampa Bay Rays,Toronto Blue Jays,1,0.5418636977672577,0.4581363022327423
3238,Cincinnati Reds,Milwaukee Brewers,0,0.5350294649600983,0.4649705350399017
6299,Boston Red Sox,Tampa Bay Rays,0,0.36737570762634275,0.6326242923736572
3552,Philadelphia Phillies,Los Angeles Dodgers,0,0.6397431552410126,0.36025684475898745
1987,Minnesota Twins,Pittsburgh Pirates,0,0.31231448650360105,0.687685513496399
1618,Houston Astros,Oakland Athletics,0,0.4550759196281433,0.5449240803718567
3223,Cincinnati Reds,Milwaukee Brewers,0,0.4835832417011261,0.5164167582988739
3286,Seattle Mariners,Oakland Athletics,1,0.4765117645263672,0.5234882354736328
5825,Houston Astros,Seattle Mariners,0,0.392044997215271,0.607955002784729
5810,Milwaukee Brewers,Philadelphia Phillies,0,0.5416546285152435,0.45834537148475646
4893,St. Louis Cardinals,Kansas City Royals,1,0.39538524150848386,0.6046147584915161
4408,Houston Astros,Boston Red Sox,1,0.39022399187088014,0.6097760081291199
2348,Los Angeles Dodgers,Arizona Diamondbacks,1,0.28658725023269654,0.7134127497673035
4101,Houston Astros,Arizona Diamondbacks,1,0.3395378589630127,0.6604621410369873
7388,Oakland Athletics,Chicago White Sox,1,0.6593707203865051,0.3406292796134949
7738,Texas Rangers,New York Yankees,0,0.5400607705116272,0.4599392294883728
3274,Houston Astros,Cleveland Indians,0,0.26105413436889646,0.7389458656311035
6808,Los Angeles Dodgers,San Diego Padres,1,0.37552642822265625,0.6244735717773438
409,Oakland Athletics,Houston Astros,1,0.5681752860546112,0.4318247139453888
1368,Philadelphia Phillies,New York Yankees,1,0.43152681589126585,0.5684731841087342
157,Boston Red Sox,Baltimore Orioles,1,0.3000012397766113,0.6999987602233887
5275,Philadelphia Phillies,New York Mets,0,0.40440107583999635,0.5955989241600037
1089,Los Angeles Dodgers,Atlanta Braves,0,0.36400541067123415,0.6359945893287658
1798,Colorado Rockies,New York Mets,0,0.49620911478996277,0.5037908852100372
2029,Los Angeles Dodgers,Cincinnati Reds,0,0.3968455195426941,0.6031544804573059
7369,Minnesota Twins,Cleveland Guardians,0,0.512515127658844,0.487484872341156
5357,Texas Rangers,Kansas City Royals,1,0.39898468255996705,0.601015317440033
7191,Miami Marlins,Tampa Bay Rays,0,0.6736362457275391,0.32636375427246095
5638,St. Louis Cardinals,Milwaukee Brewers,1,0.629347425699234,0.370652574300766
7829,San Diego Padres,Philadelphia Phillies,1,0.3836536526679993,0.6163463473320008
5809,Atlanta Braves,Oakland Athletics,1,0.2179318070411682,0.7820681929588318
543,Baltimore Orioles,Toronto Blue Jays,0,0.5348725974559784,0.46512740254402163
4654,New York Mets,Washington Nationals,1,0.4630957365036011,0.536904263496399
584,Kansas City Royals,Minnesota Twins,0,0.46001961827278137,0.5399803817272186
4357,Los Angeles Dodgers,St. Louis Cardinals,1,0.19985095262527466,0.8001490473747254
6587,Baltimore Orioles,Tampa Bay Rays,1,0.4833326876163483,0.5166673123836517
1300,New York Yankees,Philadelphia Phillies,1,0.4889617621898651,0.5110382378101349
719,Cincinnati Reds,St. Louis Cardinals,0,0.45172107219696045,0.5482789278030396
2159,Kansas City Royals,Cleveland Indians,0,0.37936686277389525,0.6206331372261047
4647,Chicago Cubs,Colorado Rockies,0,0.44442406892776487,0.5555759310722351
6460,Tampa Bay Rays,Baltimore Orioles,1,0.5332202315330505,0.46677976846694946
2662,Pittsburgh Pirates,Los Angeles Dodgers,0,0.6285124301910401,0.37148756980895997
1036,Cleveland Indians,Pittsburgh Pirates,0,0.3882286071777344,0.6117713928222657
3820,Texas Rangers,Houston Astros,0,0.6461685359477997,0.35383146405220034
545,Houston Astros,Colorado Rockies,1,0.36159592866897583,0.6384040713310242
4154,Los Angeles Angels,Oakland Athletics,0,0.5412663698196412,0.4587336301803589
6394,Tampa Bay Rays,Boston Red Sox,1,0.45549200773239135,0.5445079922676086
6444,San Francisco Giants,Milwaukee Brewers,1,0.5563310742378235,0.44366892576217654
6955,Milwaukee Brewers,Los Angeles Dodgers,1,0.47963390350341795,0.520366096496582
3658,Tampa Bay Rays,Baltimore Orioles,1,0.27939313650131226,0.7206068634986877
6485,San Francisco Giants,Milwaukee Brewers,1,0.3757902026176453,0.6242097973823547
1801,Oakland Athletics,Detroit Tigers,1,0.4477904438972473,0.5522095561027527
4787,Atlanta Braves,Tampa Bay Rays,1,0.4118943691253662,0.5881056308746337
6489,Toronto Blue Jays,Kansas City Royals,1,0.3928307056427002,0.6071692943572998
5724,Texas Rangers,Tampa Bay Rays,0,0.5839549839496613,0.4160450160503387
4222,Oakland Athletics,Houston Astros,1,0.4634625971317291,0.5365374028682709
5189,Chicago White Sox,Los Angeles Angels,1,0.5844486773014068,0.41555132269859313
4313,Toronto Blue Jays,Baltimore Orioles,1,0.3415860652923584,0.6584139347076416
5507,Chicago Cubs,Arizona Diamondbacks,0,0.5371315181255341,0.46286848187446594
