,id,game_date,season,home_team,away_team,home_score,away_score,home_is_winner,away_is_winner,game_type,commence_time_x,away_Date,away_Current_win_pct,away_3_win_pct,away_1_win_pct,away_Home_win_pct,away_Away_win_pct,away_prev_win_pct,home_Date,home_Current_win_pct,home_3_win_pct,home_1_win_pct,home_Home_win_pct,home_Away_win_pct,home_prev_win_pct,median_home,median_away,lowvig_home,lowvig_away
1652,2511,2021-05-23,2021,Colorado Rockies,Arizona Diamondbacks,4,3,1,0,R,2021-05-23T19:10:00Z,2021-05-23,0.383,0.000,0.000,0.500,0.310,0.417,2021-05-23,0.370,0.667,1.000,0.556,0.105,0.433,-145.0,130.0,-141.0,130.0
1653,2513,2021-05-23,2021,Los Angeles Angels,Oakland Athletics,6,5,1,0,R,2021-05-23T20:07:00Z,2021-05-23,0.596,0.667,1.000,0.519,0.700,0.582,2021-05-23,0.413,0.000,0.000,0.417,0.409,0.433,-102.0,-112.0,100.0,-110.0
1662,2525,2021-05-25,2021,Miami Marlins,Philadelphia Phillies,0,2,0,1,R,2021-05-25T22:40:00Z,2021-05-25,0.479,0.333,0.000,0.600,0.348,0.467,2021-05-25,0.489,1.000,1.000,0.524,0.462,0.508,-130.0,114.0,-123.0,114.0
1663,2526,2021-05-25,2021,Washington Nationals,Cincinnati Reds,1,2,0,1,R,2021-05-25T23:05:00Z,2021-05-25,0.444,0.333,0.000,0.458,0.429,0.5,2021-05-25,0.465,1.000,1.000,0.546,0.381,0.433,-183.5,160.0,-179.0,163.0
1664,2527,2021-05-25,2021,New York Yankees,Toronto Blue Jays,2,6,0,1,R,2021-05-25T23:05:00Z,2021-05-25,0.500,0.000,0.000,0.476,0.520,0.516,2021-05-25,0.596,1.000,1.000,0.609,0.583,0.552,-179.0,154.0,-164.0,150.0
1665,2529,2021-05-25,2021,New York Mets,Colorado Rockies,3,1,1,0,R,2021-05-25T23:10:00Z,2021-05-25,0.396,1.000,1.000,0.571,0.150,0.433,2021-05-25,0.512,0.000,0.000,0.688,0.400,0.433,-278.0,235.0,-263.0,235.0
1666,2530,2021-05-25,2021,Tampa Bay Rays,Kansas City Royals,1,2,0,1,R,2021-05-25T23:10:00Z,2021-05-25,0.489,0.667,1.000,0.480,0.500,0.433,2021-05-25,0.612,1.000,1.000,0.478,0.731,0.638,-183.5,156.0,-175.0,161.0
1667,2531,2021-05-25,2021,Boston Red Sox,Atlanta Braves,1,3,0,1,R,2021-05-25T23:10:00Z,2021-05-25,0.489,1.000,1.000,0.482,0.500,0.597,2021-05-25,0.604,0.667,0.000,0.520,0.696,0.4,105.0,-120.0,109.0,-119.0
1668,2532,2021-05-25,2021,Minnesota Twins,Baltimore Orioles,7,4,1,0,R,2021-05-25T23:40:00Z,2021-05-25,0.362,0.000,0.000,0.250,0.478,0.417,2021-05-25,0.383,0.667,1.000,0.375,0.391,0.581,-204.0,181.0,-200.0,185.0
1669,2533,2021-05-25,2021,Milwaukee Brewers,San Diego Padres,1,7,0,1,R,2021-05-25T23:40:00Z,2021-05-25,0.625,0.667,0.000,0.643,0.600,0.591,2021-05-25,0.511,1.000,1.000,0.478,0.542,0.468,-119.0,102.0,-114.0,104.0
1670,2534,2021-05-25,2021,Houston Astros,Los Angeles Dodgers,2,9,0,1,R,2021-05-26T00:10:00Z,2021-05-25,0.617,1.000,1.000,0.727,0.520,0.718,2021-05-25,0.553,0.000,0.000,0.625,0.478,0.507,102.0,-120.0,105.0,-115.0
1671,2536,2021-05-25,2021,Los Angeles Angels,Texas Rangers,11,5,1,0,R,2021-05-26T01:38:00Z,2021-05-25,0.449,1.000,1.000,0.500,0.391,0.367,2021-05-25,0.426,0.333,1.000,0.440,0.409,0.433,-161.0,138.0,-147.0,136.0
1672,2537,2021-05-25,2021,Oakland Athletics,Seattle Mariners,3,4,0,1,R,2021-05-26T01:40:00Z,2021-05-25,0.458,0.333,1.000,0.500,0.417,0.45,2021-05-25,0.571,0.333,0.000,0.500,0.667,0.582,-168.0,148.0,-164.0,151.0
1673,2538,2021-05-25,2021,Arizona Diamondbacks,San Francisco Giants,0,8,0,1,R,2021-05-26T01:40:00Z,2021-05-25,0.596,0.000,0.000,0.667,0.539,0.483,2021-05-25,0.375,0.000,0.000,0.500,0.300,0.417,152.0,-167.0,152.0,-164.0
1674,2539,2021-05-26,2021,Minnesota Twins,Baltimore Orioles,3,2,1,0,R,2021-05-26T17:10:00Z,2021-05-26,0.354,0.000,0.000,0.250,0.458,0.417,2021-05-26,0.396,1.000,1.000,0.400,0.391,0.581,-196.0,170.0,-189.0,175.0
1677,2543,2021-05-26,2021,Pittsburgh Pirates,Chicago Cubs,1,4,0,1,R,2021-05-26T22:35:00Z,2021-05-26,0.532,0.667,1.000,0.640,0.409,0.548,2021-05-26,0.383,0.000,0.000,0.400,0.370,0.317,120.0,-139.0,128.0,-137.0
1681,2547,2021-05-26,2021,Tampa Bay Rays,Kansas City Royals,2,1,1,0,R,2021-05-26T23:10:00Z,2021-05-26,0.500,1.000,1.000,0.480,0.524,0.433,2021-05-26,0.600,0.667,0.000,0.458,0.731,0.638,-215.0,185.0,-200.0,185.0
1682,2548,2021-05-26,2021,Boston Red Sox,Atlanta Braves,9,5,1,0,R,2021-05-26T23:10:00Z,2021-05-26,0.500,1.000,1.000,0.482,0.524,0.597,2021-05-26,0.592,0.333,0.000,0.500,0.696,0.4,-122.0,105.0,-122.0,112.0
1683,2549,2021-05-26,2021,Houston Astros,Los Angeles Dodgers,5,2,1,0,R,2021-05-26T23:40:00Z,2021-05-26,0.625,1.000,1.000,0.727,0.539,0.718,2021-05-26,0.542,0.000,0.000,0.600,0.478,0.507,125.0,-143.0,128.0,-137.0
1685,2551,2021-05-26,2021,Arizona Diamondbacks,San Francisco Giants,4,5,0,1,R,2021-05-27T01:40:00Z,2021-05-26,0.604,0.333,1.000,0.667,0.556,0.483,2021-05-26,0.367,0.000,0.000,0.474,0.300,0.417,106.0,-120.0,108.0,-118.0
1686,2552,2021-05-26,2021,New York Yankees,Toronto Blue Jays,Unknown,Unknown,Unknown,Unknown,R,2021-05-26T23:05:00Z,2021-05-26,0.511,0.333,1.000,0.476,0.539,0.516,2021-05-26,0.583,0.667,0.000,0.583,0.583,0.552,-161.0,137.0,-156.0,145.0
1687,2553,2021-05-26,2021,New York Mets,Colorado Rockies,Unknown,Unknown,Unknown,Unknown,R,2021-05-26T23:10:00Z,2021-05-26,0.388,0.667,0.000,0.571,0.143,0.433,2021-05-26,0.524,0.333,1.000,0.706,0.400,0.433,-135.0,117.0,-127.0,116.0
1690,2556,2021-05-27,2021,Miami Marlins,Philadelphia Phillies,2,3,0,1,R,2021-05-27T16:10:00Z,2021-05-27,0.480,0.333,0.000,0.600,0.360,0.467,2021-05-27,0.490,0.667,1.000,0.522,0.462,0.508,-145.0,125.0,-132.0,122.0
1691,2557,2021-05-27,2021,Pittsburgh Pirates,Chicago Cubs,3,5,0,1,R,2021-05-27T16:35:00Z,2021-05-27,0.542,1.000,1.000,0.640,0.435,0.548,2021-05-27,0.375,0.000,0.000,0.381,0.370,0.317,122.5,-139.0,124.0,-133.0
1692,2559,2021-05-27,2021,Milwaukee Brewers,San Diego Padres,6,5,1,0,R,2021-05-27T17:10:00Z,2021-05-27,0.640,0.667,1.000,0.643,0.636,0.591,2021-05-27,0.490,0.333,0.000,0.440,0.542,0.468,105.0,-122.0,111.0,-120.0
1694,2561,2021-05-27,2021,Tampa Bay Rays,Kansas City Royals,7,2,1,0,R,2021-05-27T19:10:00Z,2021-05-27,0.489,0.667,0.000,0.480,0.500,0.433,2021-05-27,0.608,0.667,1.000,0.480,0.731,0.638,-169.0,145.0,-164.0,152.0
1698,2566,2021-05-27,2021,Oakland Athletics,Los Angeles Angels,5,0,1,0,R,2021-05-28T01:40:00Z,2021-05-27,0.449,1.000,1.000,0.482,0.409,0.433,2021-05-27,0.569,0.333,1.000,0.500,0.667,0.582,-145.0,128.5,-145.0,135.0
1700,2569,2021-05-27,2021,Seattle Mariners,Texas Rangers,5,0,1,0,R,2021-05-28T02:10:00Z,2021-05-27,0.431,0.333,0.000,0.500,0.360,0.367,2021-05-27,0.460,0.667,0.000,0.500,0.423,0.45,-110.5,-105.0,-105.0,-105.0
1714,2586,2021-05-29,2021,Tampa Bay Rays,Philadelphia Phillies,5,3,1,0,R,2021-05-29T17:10:00Z,2021-05-29,0.490,0.667,1.000,0.600,0.385,0.467,2021-05-29,0.615,0.667,1.000,0.500,0.731,0.638,-114.0,100.0,-112.0,102.0
1718,2592,2021-05-29,2021,Chicago Cubs,Cincinnati Reds,10,2,1,0,R,2021-05-29T18:20:00Z,2021-05-29,0.449,0.333,0.000,0.458,0.440,0.5,2021-05-29,0.560,1.000,1.000,0.654,0.458,0.548,-118.0,102.0,-115.0,105.0
1719,2593,2021-05-29,2021,Oakland Athletics,Los Angeles Angels,0,4,0,1,R,2021-05-29T20:07:00Z,2021-05-29,0.431,0.333,0.000,0.482,0.375,0.433,2021-05-29,0.585,1.000,1.000,0.531,0.667,0.582,-149.0,134.0,-145.0,134.0
1720,2594,2021-05-29,2021,Houston Astros,San Diego Padres,8,11,0,1,R,2021-05-29T20:10:00Z,2021-05-29,0.635,0.667,1.000,0.643,0.625,0.591,2021-05-29,0.540,0.333,0.000,0.593,0.478,0.507,130.0,-143.0,130.0,-141.0
1721,2595,2021-05-29,2021,Boston Red Sox,Miami Marlins,3,1,1,0,R,2021-05-29T20:10:00Z,2021-05-29,0.471,0.333,0.000,0.500,0.444,0.508,2021-05-29,0.608,0.667,1.000,0.536,0.696,0.4,-149.0,130.0,-141.0,130.0
1722,2596,2021-05-29,2021,Detroit Tigers,New York Yankees,6,1,1,0,R,2021-05-29T20:10:00Z,2021-05-29,0.569,0.333,0.000,0.577,0.560,0.552,2021-05-29,0.392,0.667,1.000,0.423,0.360,0.397,125.0,-143.0,123.0,-133.0
1723,2597,2021-05-29,2021,Los Angeles Dodgers,San Francisco Giants,6,11,0,1,R,2021-05-29T23:15:00Z,2021-05-29,0.608,0.667,1.000,0.667,0.567,0.483,2021-05-29,0.608,0.333,0.000,0.708,0.519,0.718,-196.0,170.0,-192.0,175.0
1724,2598,2021-05-29,2021,New York Mets,Atlanta Braves,13,2,1,0,R,2021-05-29T23:15:00Z,2021-05-29,0.490,0.667,0.000,0.482,0.500,0.597,2021-05-29,0.546,1.000,1.000,0.737,0.400,0.433,145.0,-161.0,148.0,-161.0
1725,2600,2021-05-29,2021,Seattle Mariners,Texas Rangers,3,2,1,0,R,2021-05-30T02:10:00Z,2021-05-29,0.415,0.000,0.000,0.500,0.333,0.367,2021-05-29,0.481,0.667,1.000,0.539,0.423,0.45,-112.0,-104.0,-110.0,100.0
1738,2618,2021-05-31,2021,Baltimore Orioles,Minnesota Twins,2,3,0,1,R,2021-05-31T17:05:00Z,2021-05-31,0.404,0.333,0.000,0.414,0.391,0.581,2021-05-31,0.321,0.000,0.000,0.250,0.379,0.417,150.0,-169.0,155.0,-169.0
1739,2619,2021-05-31,2021,New York Yankees,Tampa Bay Rays,1,3,0,1,R,2021-05-31T17:05:00Z,2021-05-31,0.630,1.000,1.000,0.536,0.731,0.638,2021-05-31,0.547,0.000,0.000,0.577,0.519,0.552,-109.0,-105.0,-109.0,-101.0
1740,2620,2021-05-31,2021,Cincinnati Reds,Philadelphia Phillies,11,1,1,0,R,2021-05-31T18:10:00Z,2021-05-31,0.472,0.333,0.000,0.600,0.357,0.467,2021-05-31,0.451,0.333,1.000,0.458,0.444,0.5,-118.0,101.0,-110.0,100.0
1743,2626,2021-05-31,2021,Houston Astros,Boston Red Sox,11,2,1,0,R,2021-05-31T20:10:00Z,2021-05-31,0.615,1.000,1.000,0.552,0.696,0.4,2021-05-31,0.539,0.333,1.000,0.586,0.478,0.507,-112.0,-104.0,-110.0,100.0
1744,2627,2021-05-31,2021,Seattle Mariners,Oakland Athletics,6,5,1,0,R,2021-05-31T20:10:00Z,2021-05-31,0.564,0.333,0.000,0.500,0.667,0.582,2021-05-31,0.500,1.000,1.000,0.571,0.423,0.45,120.0,-139.0,123.0,-133.0
1745,2628,2021-05-31,2021,Atlanta Braves,Washington Nationals,5,3,1,0,R,2021-05-31T21:10:00Z,2021-05-31,0.429,0.000,0.000,0.464,0.381,0.433,2021-05-31,0.480,0.333,0.000,0.482,0.478,0.597,-175.0,152.0,-169.0,157.0
1746,2629,2021-05-31,2021,Kansas City Royals,Pittsburgh Pirates,7,3,1,0,R,2021-06-01T00:10:00Z,2021-05-31,0.385,0.667,0.000,0.400,0.370,0.317,2021-05-31,0.490,0.667,1.000,0.480,0.500,0.433,-175.0,150.0,-172.0,159.0
1747,2631,2021-05-31,2021,Arizona Diamondbacks,New York Mets,2,6,0,1,R,2021-06-01T01:40:00Z,2021-05-31,0.556,1.000,1.000,0.750,0.400,0.433,2021-05-31,0.352,0.333,1.000,0.417,0.300,0.417,160.0,-182.0,162.0,-175.0
1760,2647,2021-06-02,2021,Chicago Cubs,San Diego Padres,6,1,1,0,R,2021-06-02T18:20:00Z,2021-06-02,0.607,0.000,0.000,0.643,0.571,0.591,2021-06-02,0.574,0.667,1.000,0.667,0.458,0.548,-105.0,-110.0,-102.0,-108.0
1761,2648,2021-06-02,2021,Arizona Diamondbacks,New York Mets,6,7,0,1,R,2021-06-02T19:40:00Z,2021-06-02,0.553,0.667,0.000,0.750,0.407,0.433,2021-06-02,0.357,0.667,1.000,0.423,0.300,0.417,-112.0,-104.0,-108.0,-102.0
1762,2649,2021-06-02,2021,Baltimore Orioles,Minnesota Twins,6,3,1,0,R,2021-06-02T23:05:00Z,2021-06-02,0.407,0.333,0.000,0.414,0.400,0.581,2021-06-02,0.327,0.333,1.000,0.269,0.379,0.417,133.0,-154.0,144.0,-156.0
1763,2650,2021-06-02,2021,New York Yankees,Tampa Bay Rays,4,3,1,0,R,2021-06-02T23:05:00Z,2021-06-02,0.625,0.667,0.000,0.536,0.714,0.638,2021-06-02,0.546,0.333,1.000,0.571,0.519,0.552,-128.0,111.0,-128.0,118.0
1764,2651,2021-06-02,2021,Toronto Blue Jays,Miami Marlins,6,5,1,0,R,2021-06-02T23:07:00Z,2021-06-02,0.453,0.000,0.000,0.500,0.414,0.508,2021-06-02,0.528,0.667,1.000,0.500,0.548,0.516,-153.0,132.5,-143.0,132.0
1765,2652,2021-06-02,2021,Atlanta Braves,Washington Nationals,3,5,0,1,R,2021-06-02T23:20:00Z,2021-06-02,0.431,0.333,1.000,0.464,0.391,0.433,2021-06-02,0.481,0.333,0.000,0.483,0.478,0.597,-159.0,139.0,-161.0,148.0
1766,2653,2021-06-02,2021,Houston Astros,Boston Red Sox,2,1,1,0,R,2021-06-03T00:10:00Z,2021-06-02,0.593,0.333,0.000,0.552,0.640,0.4,2021-06-02,0.556,1.000,1.000,0.613,0.478,0.507,-144.0,130.0,-143.0,131.0
1767,2654,2021-06-02,2021,Colorado Rockies,Texas Rangers,6,3,1,0,R,2021-06-03T00:40:00Z,2021-06-02,0.393,0.000,0.000,0.500,0.300,0.367,2021-06-02,0.382,0.667,1.000,0.586,0.154,0.433,-112.0,-104.0,-111.0,101.0
1768,2656,2021-06-02,2021,Seattle Mariners,Oakland Athletics,0,6,0,1,R,2021-06-03T02:10:00Z,2021-06-02,0.561,0.333,1.000,0.500,0.652,0.582,2021-06-02,0.500,0.667,0.000,0.567,0.423,0.45,130.0,-148.0,131.0,-143.0
1769,2657,2021-06-02,2021,Cincinnati Reds,Philadelphia Phillies,Unknown,Unknown,Unknown,Unknown,R,2021-06-02T16:35:00Z,2021-06-02,0.473,0.333,1.000,0.600,0.367,0.467,2021-06-02,0.453,0.667,0.000,0.462,0.444,0.5,100.0,-114.5,100.0,-110.0
1772,2661,2021-06-03,2021,Houston Astros,Boston Red Sox,1,5,0,1,R,2021-06-03T18:10:00Z,2021-06-03,0.582,0.000,0.000,0.552,0.615,0.4,2021-06-03,0.564,1.000,1.000,0.625,0.478,0.507,-139.0,120.0,-132.0,121.0
1773,2662,2021-06-03,2021,Colorado Rockies,Texas Rangers,11,6,1,0,R,2021-06-03T19:10:00Z,2021-06-03,0.386,0.000,0.000,0.500,0.290,0.367,2021-06-03,0.393,1.000,1.000,0.600,0.154,0.433,-113.0,-103.5,-112.0,102.0
1777,2668,2021-06-03,2021,Los Angeles Angels,Seattle Mariners,2,6,0,1,R,2021-06-04T01:38:00Z,2021-06-03,0.491,0.333,0.000,0.548,0.423,0.45,2021-06-03,0.455,0.667,1.000,0.482,0.429,0.433,-156.0,138.0,-147.0,137.0
1778,2670,2021-06-03,2021,San Diego Padres,New York Mets,4,3,1,0,R,2021-06-04T02:10:00Z,2021-06-03,0.563,0.667,1.000,0.750,0.429,0.433,2021-06-03,0.597,0.000,0.000,0.643,0.552,0.591,-185.0,160.0,-175.0,160.0
1779,2672,2021-06-04,2021,Philadelphia Phillies,Washington Nationals,1,2,0,1,R,2021-06-04T23:05:00Z,2021-06-04,0.434,0.667,0.000,0.464,0.400,0.433,2021-06-04,0.473,0.333,1.000,0.600,0.367,0.467,-115.0,100.0,-116.0,106.0
1780,2673,2021-06-04,2021,Pittsburgh Pirates,Miami Marlins,9,2,1,0,R,2021-06-04T23:05:00Z,2021-06-04,0.436,0.000,0.000,0.500,0.387,0.508,2021-06-04,0.382,0.333,1.000,0.423,0.345,0.317,-102.0,-112.0,102.0,-112.0
1782,2675,2021-06-04,2021,Toronto Blue Jays,Houston Astros,1,13,0,1,R,2021-06-04T23:07:00Z,2021-06-04,0.554,0.667,0.000,0.606,0.478,0.507,2021-06-04,0.537,0.667,1.000,0.522,0.548,0.516,-123.0,105.0,-128.0,118.0
1783,2676,2021-06-04,2021,Atlanta Braves,Los Angeles Dodgers,5,9,0,1,R,2021-06-04T23:20:00Z,2021-06-04,0.589,0.667,1.000,0.655,0.519,0.718,2021-06-04,0.482,0.333,1.000,0.484,0.478,0.597,105.0,-120.0,108.0,-118.0
1786,2680,2021-06-04,2021,Milwaukee Brewers,Arizona Diamondbacks,5,1,1,0,R,2021-06-05T00:10:00Z,2021-06-04,0.345,0.333,0.000,0.407,0.290,0.417,2021-06-04,0.536,0.667,1.000,0.483,0.593,0.468,-206.0,175.0,-196.0,181.0
1787,2682,2021-06-04,2021,Colorado Rockies,Oakland Athletics,5,9,0,1,R,2021-06-05T00:40:00Z,2021-06-04,0.569,0.667,1.000,0.500,0.667,0.582,2021-06-04,0.404,1.000,1.000,0.613,0.154,0.433,115.0,-128.0,118.0,-128.0
1789,2685,2021-06-04,2021,San Diego Padres,New York Mets,2,0,1,0,R,2021-06-05T02:10:00Z,2021-06-04,0.551,0.333,0.000,0.750,0.414,0.433,2021-06-04,0.603,0.333,1.000,0.655,0.552,0.591,-179.0,150.0,-179.0,166.0
1790,2688,2021-06-05,2021,Toronto Blue Jays,Houston Astros,6,2,1,0,R,2021-06-05T19:07:00Z,2021-06-05,0.561,0.667,1.000,0.606,0.500,0.507,2021-06-05,0.527,0.667,0.000,0.500,0.548,0.516,-102.0,-114.0,-102.0,-108.0
1791,2690,2021-06-05,2021,Texas Rangers,Tampa Bay Rays,0,3,0,1,R,2021-06-05T20:05:00Z,2021-06-05,0.610,0.333,0.000,0.536,0.677,0.638,2021-06-05,0.390,0.333,1.000,0.519,0.281,0.367,140.0,-156.0,144.0,-156.0
1792,2691,2021-06-05,2021,Philadelphia Phillies,Washington Nationals,5,2,1,0,R,2021-06-05T20:05:00Z,2021-06-05,0.444,0.667,1.000,0.464,0.423,0.433,2021-06-05,0.464,0.333,0.000,0.577,0.367,0.467,-132.0,114.0,-130.0,120.0
1793,2692,2021-06-05,2021,Pittsburgh Pirates,Miami Marlins,8,7,1,0,R,2021-06-05T20:05:00Z,2021-06-05,0.429,0.000,0.000,0.500,0.375,0.508,2021-06-05,0.393,0.667,1.000,0.444,0.345,0.317,130.0,-149.0,130.0,-141.0
1794,2693,2021-06-05,2021,Kansas City Royals,Minnesota Twins,4,5,0,1,R,2021-06-05T20:10:00Z,2021-06-05,0.386,0.000,0.000,0.414,0.357,0.581,2021-06-05,0.527,1.000,1.000,0.552,0.500,0.433,100.0,-114.0,-102.0,-108.0
1795,2694,2021-06-05,2021,Milwaukee Brewers,Arizona Diamondbacks,7,5,1,0,R,2021-06-05T20:10:00Z,2021-06-05,0.339,0.000,0.000,0.407,0.281,0.417,2021-06-05,0.544,0.667,1.000,0.500,0.593,0.468,-227.0,195.0,-227.0,204.0
1796,2696,2021-06-05,2021,Atlanta Braves,Los Angeles Dodgers,6,4,1,0,R,2021-06-05T23:15:00Z,2021-06-05,0.597,0.667,1.000,0.655,0.536,0.718,2021-06-05,0.473,0.333,0.000,0.469,0.478,0.597,123.0,-141.0,123.0,-133.0
1797,2697,2021-06-05,2021,New York Yankees,Boston Red Sox,3,7,0,1,R,2021-06-05T23:15:00Z,2021-06-05,0.597,0.667,1.000,0.552,0.643,0.4,2021-06-05,0.535,0.333,0.000,0.548,0.519,0.552,-125.0,108.0,-120.0,110.0
1798,2698,2021-06-05,2021,Colorado Rockies,Oakland Athletics,3,6,0,1,R,2021-06-06T01:10:00Z,2021-06-05,0.576,1.000,1.000,0.500,0.680,0.582,2021-06-05,0.397,0.667,0.000,0.594,0.154,0.433,115.0,-132.0,115.0,-125.0
1799,2699,2021-06-05,2021,Los Angeles Angels,Seattle Mariners,12,5,1,0,R,2021-06-06T02:07:00Z,2021-06-05,0.492,0.333,0.000,0.548,0.429,0.45,2021-06-05,0.456,0.667,1.000,0.483,0.429,0.433,-135.0,120.0,-133.0,124.0
1800,2700,2021-06-05,2021,San Diego Padres,New York Mets,0,4,0,1,R,2021-06-06T02:10:00Z,2021-06-05,0.540,0.333,0.000,0.750,0.400,0.433,2021-06-05,0.610,0.667,1.000,0.667,0.552,0.591,100.0,-115.0,-101.0,-109.0
1802,2703,2021-06-06,2021,Pittsburgh Pirates,Miami Marlins,1,3,0,1,R,2021-06-06T17:05:00Z,2021-06-06,0.421,0.000,0.000,0.500,0.364,0.508,2021-06-06,0.404,1.000,1.000,0.464,0.345,0.317,119.0,-135.0,117.0,-127.0
1803,2704,2021-06-06,2021,Toronto Blue Jays,Houston Astros,3,6,0,1,R,2021-06-06T17:07:00Z,2021-06-06,0.552,0.333,0.000,0.606,0.480,0.507,2021-06-06,0.536,0.667,1.000,0.520,0.548,0.516,-115.0,101.0,-114.0,104.0
1804,2705,2021-06-06,2021,Atlanta Braves,Los Angeles Dodgers,4,2,1,0,R,2021-06-06T17:20:00Z,2021-06-06,0.586,0.667,0.000,0.655,0.517,0.718,2021-06-06,0.482,0.667,1.000,0.485,0.478,0.597,116.0,-135.0,118.0,-128.0
1805,2706,2021-06-06,2021,Kansas City Royals,Minnesota Twins,1,2,0,1,R,2021-06-06T18:10:00Z,2021-06-06,0.397,0.333,1.000,0.414,0.379,0.581,2021-06-06,0.518,0.667,0.000,0.533,0.500,0.433,-125.0,115.0,-125.0,115.0
1806,2708,2021-06-06,2021,Milwaukee Brewers,Arizona Diamondbacks,2,0,1,0,R,2021-06-06T18:10:00Z,2021-06-06,0.333,0.000,0.000,0.407,0.273,0.417,2021-06-06,0.552,1.000,1.000,0.516,0.593,0.468,-233.0,199.0,-233.0,209.0
1808,2711,2021-06-06,2021,Colorado Rockies,Oakland Athletics,3,1,1,0,R,2021-06-06T19:10:00Z,2021-06-06,0.583,1.000,1.000,0.500,0.692,0.582,2021-06-06,0.390,0.333,0.000,0.576,0.154,0.433,-108.0,-108.0,-108.0,-102.0
1810,2714,2021-06-06,2021,San Diego Padres,New York Mets,2,6,0,1,R,2021-06-06T20:10:00Z,2021-06-06,0.549,0.333,1.000,0.750,0.419,0.433,2021-06-06,0.600,0.667,0.000,0.645,0.552,0.591,-141.0,125.0,-137.0,127.0
1811,2715,2021-06-06,2021,New York Yankees,Boston Red Sox,5,6,0,1,R,2021-06-06T23:08:00Z,2021-06-06,0.603,1.000,1.000,0.552,0.655,0.4,2021-06-06,0.525,0.000,0.000,0.531,0.519,0.552,-149.0,134.0,-145.0,134.0
1812,2716,2021-06-07,2021,Boston Red Sox,Miami Marlins,5,3,1,0,R,2021-06-07T21:10:00Z,2021-06-07,0.431,0.333,1.000,0.500,0.382,0.508,2021-06-07,0.610,1.000,1.000,0.552,0.667,0.4,-145.0,128.0,-143.0,132.0
1813,2717,2021-06-07,2021,Los Angeles Angels,Kansas City Royals,8,3,1,0,R,2021-06-08T01:38:00Z,2021-06-07,0.509,0.333,0.000,0.516,0.500,0.433,2021-06-07,0.458,0.667,0.000,0.484,0.429,0.433,-128.0,115.0,-128.0,118.0
1814,2718,2021-06-07,2021,San Diego Padres,Chicago Cubs,9,4,1,0,R,2021-06-08T02:10:00Z,2021-06-07,0.559,0.333,1.000,0.677,0.429,0.548,2021-06-07,0.590,0.333,0.000,0.625,0.552,0.591,-125.0,108.0,-123.0,113.0
1815,2719,2021-06-08,2021,Baltimore Orioles,New York Mets,10,3,1,0,R,2021-06-08T23:05:00Z,2021-06-08,0.558,0.667,1.000,0.750,0.438,0.433,2021-06-08,0.356,0.667,1.000,0.333,0.379,0.417,105.0,-120.0,103.0,-112.0
1816,2720,2021-06-08,2021,Pittsburgh Pirates,Los Angeles Dodgers,3,5,0,1,R,2021-06-08T23:05:00Z,2021-06-08,0.576,0.333,0.000,0.655,0.500,0.718,2021-06-08,0.397,0.667,0.000,0.448,0.345,0.317,165.0,-189.0,170.0,-185.0
1817,2721,2021-06-08,2021,Philadelphia Phillies,Atlanta Braves,5,9,0,1,R,2021-06-08T23:05:00Z,2021-06-08,0.491,0.667,1.000,0.500,0.478,0.597,2021-06-08,0.483,0.667,1.000,0.607,0.367,0.467,-161.0,140.0,-156.0,145.0
1818,2722,2021-06-08,2021,Boston Red Sox,Houston Astros,1,7,0,1,R,2021-06-08T23:10:00Z,2021-06-08,0.559,0.667,1.000,0.606,0.500,0.507,2021-06-08,0.617,1.000,1.000,0.567,0.667,0.4,110.0,-125.0,115.0,-125.0
1819,2723,2021-06-08,2021,Detroit Tigers,Seattle Mariners,5,3,1,0,R,2021-06-08T23:10:00Z,2021-06-08,0.492,0.333,1.000,0.548,0.433,0.45,2021-06-08,0.407,0.333,0.000,0.464,0.355,0.397,-115.0,102.0,-112.0,102.0
1820,2724,2021-06-08,2021,Tampa Bay Rays,Washington Nationals,3,1,1,0,R,2021-06-08T23:10:00Z,2021-06-08,0.429,0.333,0.000,0.464,0.393,0.433,2021-06-08,0.623,0.667,1.000,0.536,0.697,0.638,-196.0,175.0,-196.0,179.0
1821,2725,2021-06-08,2021,Miami Marlins,Colorado Rockies,6,2,1,0,R,2021-06-08T23:10:00Z,2021-06-08,0.400,0.333,1.000,0.588,0.154,0.433,2021-06-08,0.424,0.333,0.000,0.500,0.371,0.508,-179.0,160.0,-179.0,166.0
1822,2726,2021-06-08,2021,Cincinnati Reds,Milwaukee Brewers,1,5,0,1,R,2021-06-08T23:10:00Z,2021-06-08,0.559,1.000,1.000,0.531,0.593,0.468,2021-06-08,0.491,1.000,1.000,0.462,0.516,0.5,-132.0,117.0,-128.0,118.0
1823,2727,2021-06-08,2021,Texas Rangers,San Francisco Giants,4,9,0,1,R,2021-06-09T00:05:00Z,2021-06-08,0.627,0.667,0.000,0.667,0.594,0.483,2021-06-08,0.377,0.333,0.000,0.483,0.281,0.367,123.0,-135.0,123.0,-133.0
1824,2729,2021-06-08,2021,Minnesota Twins,New York Yankees,4,8,0,1,R,2021-06-09T00:10:00Z,2021-06-08,0.517,0.000,0.000,0.515,0.519,0.552,2021-06-08,0.407,0.667,1.000,0.414,0.400,0.581,100.0,-114.0,103.0,-112.0
