,id,game_date,season,home_team,away_team,home_score,away_score,home_is_winner,away_is_winner,game_type,away_Date,home_Current_win_pct,home_prev_win_pct,Rolling_10D_win_x,Rolling_30D_win_x,away_Current_win_pct,away_prev_win_pct,Rolling_10D_win_y,Rolling_30D_win_y,home_r_Current,home_r_prev,Rolling_10D_r_home,Rolling_30D_r_home,away_r_Current,away_r_prev,Rolling_10D_r_away,Rolling_30D_r_away,home_opp_Current,home_opp_prev,Rolling_10D_opp_home,Rolling_30D_opp_home,away_opp_Current,away_opp_prev,Rolling_10D_opp_away,Rolling_30D_opp_away,lowvig_home,lowvig_away,lowvig_home_prob,lowvig_away_prob,lowvig_home_vf,lowvig_away_vf
45070,5088,2022-05-10,2022,Minnesota Twins,Houston Astros,0,5,0,1,R,2022-05-10,0.8165680473372782,0.39156626506024095,0.790283540802213,0.5776170845441644,0.8165680473372782,0.792168674698795,0.7301175656984784,0.7397445428127322,0.8,0.524,0.5353,0.5924666666666667,0.6,0.675,0.6371,0.5983666666666666,0.229,0.37,0.476,0.44023333333333337,0.455,0.407,0.45949999999999996,0.43916666666666665,124.0,-133.0,0.44642857142857145,0.5708154506437768,0.4388608453250961,0.5611391546749039
45072,5090,2022-05-10,2022,Texas Rangers,Kansas City Royals,6,4,1,0,R,2022-05-10,0.3944773175542406,0.14759036144578308,0.4332641770401105,0.23362843819693188,0.2741617357001972,0.40963855421686746,0.35771092669432913,0.37973913631141454,0.5,0.669,0.43,0.41683333333333333,0.514,0.597,0.5533,0.5791999999999999,0.8,0.524,0.5698000000000001,0.6161333333333334,0.257,0.401,0.32320000000000004,0.3443666666666667,-128.0,118.0,0.5614035087719298,0.45871559633027525,0.5503313348059325,0.4496686651940676
45074,5092,2022-05-10,2022,Los Angeles Angels,Tampa Bay Rays,12,0,1,0,R,2022-05-10,0.8639053254437871,0.46385542168674687,0.8395573997233747,0.7510306143137122,0.7751479289940829,0.8644578313253011,0.783195020746888,0.7816449280259514,0.486,0.426,0.3864,0.4359,0.4,0.42,0.32410000000000005,0.3657,0.6,0.561,0.5991,0.5789000000000001,0.559,0.457,0.5541,0.5612,104.0,-114.0,0.49019607843137253,0.5327102803738317,0.4792189179505553,0.5207810820494446
45075,5093,2022-05-10,2022,San Diego Padres,Chicago Cubs,5,4,1,0,R,2022-05-10,0.8402366863905326,0.503012048192771,0.8713692946058091,0.8682841116442521,0.2958579881656805,0.3524096385542168,0.39885892116182575,0.553490572413327,0.257,0.401,0.3954,0.44000000000000006,0.647,0.512,0.5085,0.4315,0.514,0.597,0.6329,0.5661,0.486,0.426,0.5492,0.5996333333333332,-152.0,139.0,0.6031746031746031,0.41841004184100417,0.5904303731634377,0.4095696268365622
45076,5094,2022-05-10,2022,Seattle Mariners,Philadelphia Phillies,5,4,1,0,R,2022-05-10,0.4457593688362919,0.707831325301205,0.578146611341632,0.6380347367709671,0.47534516765286,0.5572289156626505,0.5283540802213,0.5099682368047578,0.514,0.546,0.4474,0.48086666666666666,0.5,0.551,0.356,0.41953333333333337,0.455,0.5,0.5428,0.5296666666666667,0.571,0.383,0.5859,0.5551333333333334,111.0,-120.0,0.47393364928909953,0.5454545454545454,0.4649196956889265,0.5350803043110736
45077,5095,2022-05-10,2022,Arizona Diamondbacks,Miami Marlins,9,3,1,0,R,2022-05-10,0.6429980276134124,0.0,0.5969917012448133,0.37906332364668516,0.47534516765286,0.2801204819277107,0.6277662517289073,0.4784753666283706,0.559,0.457,0.5666,0.5639,0.686,0.615,0.6928,0.6297,0.5,0.551,0.3708,0.32856666666666673,0.486,0.618,0.49529999999999996,0.44393333333333335,123.0,-133.0,0.4484304932735426,0.5708154506437768,0.4399629902377311,0.5600370097622689
45080,5098,2022-05-11,2022,New York Yankees,Toronto Blue Jays,5,3,1,0,R,2022-05-11,1.0,0.7319277108433733,1.0,0.8765974440894566,0.6641221374045801,0.7259036144578315,0.7747951891232352,0.8419195953141638,0.486,0.618,0.4600000000000001,0.5341333333333333,0.618,0.42,0.6531,0.5018333333333334,0.583,0.482,0.6275000000000001,0.4918666666666667,0.457,0.568,0.46080000000000004,0.487,-139.0,129.0,0.5815899581589958,0.4366812227074236,0.5711542947372198,0.4288457052627801
45081,5099,2022-05-11,2022,Cincinnati Reds,Milwaukee Brewers,14,11,1,0,R,2022-05-11,0.0,0.575301204819277,0.0,0.0,0.849236641221374,0.7740963855421685,0.8990761722154437,0.7995873269435566,0.583,0.383,0.5629,0.5457000000000001,0.441,0.5,0.4809,0.5658,0.441,0.5,0.3432,0.3688333333333333,0.6,0.561,0.5868,0.45693333333333336,176.0,-192.0,0.36231884057971014,0.6575342465753424,0.3552657192914152,0.6447342807085847
45082,5100,2022-05-11,2022,Seattle Mariners,Philadelphia Phillies,2,4,0,1,R,2022-05-11,0.4809160305343511,0.707831325301205,0.5603974202544882,0.6340521831735887,0.44465648854961826,0.5572289156626505,0.5110685027017604,0.5066560170394034,0.514,0.546,0.4692,0.47716666666666663,0.412,0.383,0.3549,0.42216666666666663,0.472,0.426,0.5307000000000001,0.5329,0.583,0.675,0.5788,0.5560333333333334,-154.0,143.0,0.6062992125984252,0.411522633744856,0.5956830409729075,0.40431695902709236
45083,5101,2022-05-11,2022,Arizona Diamondbacks,Miami Marlins,3,11,0,1,R,2022-05-11,0.6641221374045801,0.0,0.6081575736447621,0.41313897763578267,0.44465648854961826,0.2801204819277107,0.5938643890535122,0.49787007454739074,0.583,0.482,0.571,0.5648,0.806,0.524,0.7042,0.6357333333333333,0.429,0.34,0.3952,0.33176666666666665,0.486,0.551,0.4957000000000001,0.4476333333333333,-109.0,-101.0,0.5215311004784688,0.5024875621890548,0.5092984332140034,0.49070156678599663
45086,5104,2022-05-11,2022,Washington Nationals,New York Mets,8,3,1,0,R,2022-05-11,0.2347328244274809,0.24096385542168677,0.32403695311138225,0.3249467518636847,0.9103053435114504,0.46385542168674687,0.9184242635523792,1.0,0.486,0.551,0.46499999999999997,0.5849333333333333,0.389,0.42,0.37829999999999997,0.38159999999999994,0.514,0.546,0.4528,0.43810000000000004,0.583,0.383,0.5783,0.6017666666666666,163.0,-179.0,0.38022813688212925,0.6415770609318996,0.37211411499526525,0.6278858850047349
45087,5105,2022-05-11,2022,Los Angeles Angels,Tampa Bay Rays,2,4,0,1,R,2022-05-11,0.8702290076335878,0.46385542168674687,0.8399860554296671,0.7866746538871139,0.7270992366412212,0.8644578313253011,0.7814188600313754,0.7619142705005325,0.471,0.407,0.38950000000000007,0.4330666666666667,0.333,0.5,0.3199,0.3657,0.686,0.615,0.6023000000000001,0.5906666666666667,0.571,0.531,0.5593,0.5611999999999999,-120.0,110.0,0.5454545454545454,0.47619047619047616,0.5338983050847457,0.4661016949152542
45088,5106,2022-05-11,2022,Detroit Tigers,Oakland Athletics,0,9,0,1,R,2022-05-11,0.1908396946564885,0.46385542168674687,0.2944047411539131,0.36222044728434494,0.3568702290076336,0.6325301204819277,0.4329789088373715,0.5706869009584663,0.583,0.675,0.5601,0.5820000000000001,0.543,0.482,0.6122,0.5099333333333333,0.222,0.37,0.3135,0.34603333333333336,0.333,0.5,0.41259999999999997,0.5292333333333333,-120.0,110.0,0.5454545454545454,0.47619047619047616,0.5338983050847457,0.4661016949152542
45089,5107,2022-05-11,2022,Atlanta Braves,Boston Red Sox,5,3,1,0,R,2022-05-11,0.4809160305343511,0.7168674698795182,0.5169949450932543,0.4982694355697549,0.3187022900763358,0.7409638554216865,0.39515426180930796,0.46458998935037266,0.472,0.426,0.5965,0.5299666666666667,0.556,0.451,0.5931,0.5576,0.486,0.669,0.4788,0.4971333333333333,0.333,0.567,0.3732,0.4569,-123.0,113.0,0.5515695067264574,0.4694835680751174,0.5401967050867028,0.45980329491329713
45090,5108,2022-05-11,2022,Minnesota Twins,Houston Astros,3,11,0,1,R,2022-05-11,0.7633587786259541,0.39156626506024095,0.7918772877810701,0.6066293929712459,0.8263358778625953,0.792168674698795,0.7451629771657661,0.7407481363152288,0.686,0.615,0.552,0.5986666666666667,0.6,0.561,0.6317,0.6100333333333334,0.486,0.457,0.47269999999999995,0.4379,0.457,0.548,0.4629,0.43356666666666666,108.0,-118.0,0.4807692307692308,0.5412844036697247,0.4703953046780598,0.5296046953219403
45094,5112,2022-05-12,2022,Washington Nationals,New York Mets,1,4,0,1,R,2022-05-12,0.2327416173570019,0.24096385542168677,0.31487705643021413,0.32867177933878977,0.8481262327416175,0.46385542168674687,0.9090748275252081,0.9894953921505448,0.429,0.383,0.4365,0.5825666666666666,0.417,0.34,0.3854,0.38216666666666665,0.528,0.482,0.4556,0.43903333333333333,0.568,0.383,0.5814999999999999,0.6021666666666667,137.0,-147.0,0.4219409282700422,0.5951417004048583,0.4148541292262215,0.5851458707737786
45095,5113,2022-05-12,2022,Detroit Tigers,Oakland Athletics,3,5,0,1,R,2022-05-12,0.12623274161735695,0.46385542168674687,0.2752520785423669,0.3548366307920347,0.3550295857988166,0.6325301204819277,0.41482398726340003,0.5641554424179933,0.568,0.482,0.563,0.5823999999999999,0.541,0.451,0.5996,0.5146333333333334,0.5,0.551,0.3385,0.3516,0.351,0.567,0.40540000000000004,0.5187,-108.0,-102.0,0.5192307692307693,0.504950495049505,0.5069715560513107,0.4930284439486894
