,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
8793,Minnesota Twins,New York Yankees,1,0.4771729,0.5228271
6841,New York Mets,Cincinnati Reds,1,0.2202766,0.7797234
5275,Philadelphia Phillies,New York Mets,0,0.40360695,0.59639305
5086,Chicago Cubs,Pittsburgh Pirates,1,0.40360695,0.59639305
2426,Kansas City Royals,Detroit Tigers,1,0.4096601,0.5903399
1863,Boston Red Sox,Chicago White Sox,0,0.4392532,0.5607468
5269,Baltimore Orioles,Minnesota Twins,1,0.58660364,0.4133964
3174,Los Angeles Dodgers,Arizona Diamondbacks,1,0.2202766,0.7797234
7499,New York Mets,Pittsburgh Pirates,1,0.68905556,0.31094447
636,Houston Astros,Los Angeles Angels,1,0.40360695,0.59639305
812,Toronto Blue Jays,New York Yankees,0,0.5587276,0.4412724
6958,Los Angeles Angels,Seattle Mariners,0,0.58660364,0.4133964
1668,Houston Astros,Detroit Tigers,0,0.21056777,0.7894322
4472,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
698,Detroit Tigers,Minnesota Twins,1,0.49173087,0.50826913
1429,Milwaukee Brewers,Minnesota Twins,1,0.46509236,0.53490764
4496,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
786,San Francisco Giants,Arizona Diamondbacks,1,0.41332114,0.58667886
341,Seattle Mariners,Oakland Athletics,0,0.5587276,0.4412724
2698,Philadelphia Phillies,Atlanta Braves,1,0.4096601,0.5903399
5556,Miami Marlins,Atlanta Braves,1,0.46509236,0.53490764
3681,Miami Marlins,Atlanta Braves,0,0.710894,0.28910604
4486,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
8418,Los Angeles Angels,Washington Nationals,1,0.40360695,0.59639305
6861,Arizona Diamondbacks,Pittsburgh Pirates,1,0.40360695,0.59639305
8461,Houston Astros,Texas Rangers,0,0.40360695,0.59639305
6202,Seattle Mariners,Oakland Athletics,1,0.21056777,0.7894322
4157,Detroit Tigers,Chicago White Sox,1,0.6643722,0.33562776
4062,Los Angeles Dodgers,Arizona Diamondbacks,1,0.2202766,0.7797234
7036,Pittsburgh Pirates,Cincinnati Reds,0,0.4771729,0.5228271
958,New York Mets,Atlanta Braves,0,0.5291901,0.47080988
733,Minnesota Twins,Chicago White Sox,1,0.41332114,0.58667886
5567,Los Angeles Angels,Oakland Athletics,1,0.40360695,0.59639305
1680,Milwaukee Brewers,Chicago Cubs,1,0.41332114,0.58667886
5997,Houston Astros,Chicago White Sox,1,0.24378175,0.75621825
6451,Chicago Cubs,New York Mets,0,0.5587276,0.4412724
1997,Chicago White Sox,Texas Rangers,1,0.40360695,0.59639305
1802,Philadelphia Phillies,St. Louis Cardinals,1,0.4392532,0.5607468
2774,Colorado Rockies,San Diego Padres,1,0.6643722,0.33562776
7825,San Diego Padres,Philadelphia Phillies,0,0.4193371,0.5806629
1477,Oakland Athletics,Houston Astros,0,0.4392532,0.5607468
6144,San Francisco Giants,Cincinnati Reds,0,0.40360695,0.59639305
1994,St. Louis Cardinals,Cincinnati Reds,1,0.4230227,0.5769773
597,Kansas City Royals,Minnesota Twins,0,0.5403239,0.4596761
8614,New York Yankees,Los Angeles Angels,1,0.4193371,0.5806629
6134,Miami Marlins,New York Mets,1,0.6074066,0.39259335
2642,Los Angeles Angels,Seattle Mariners,0,0.4096601,0.5903399
8893,Washington Nationals,Pittsburgh Pirates,0,0.5403239,0.4596761
3766,Toronto Blue Jays,Chicago White Sox,0,0.4230227,0.5769773
3461,Milwaukee Brewers,Pittsburgh Pirates,0,0.2202766,0.7797234
6531,Seattle Mariners,Houston Astros,0,0.5964664,0.4035336
4930,New York Mets,Arizona Diamondbacks,1,0.21056777,0.7894322
8866,Texas Rangers,New York Yankees,1,0.44137216,0.55862784
4531,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
4937,Seattle Mariners,Houston Astros,1,0.5587276,0.4412724
8913,Colorado Rockies,Arizona Diamondbacks,0,0.46509236,0.53490764
172,Boston Red Sox,Toronto Blue Jays,0,0.41332114,0.58667886
3895,Los Angeles Dodgers,Atlanta Braves,1,0.36371094,0.63628906
3900,San Francisco Giants,Milwaukee Brewers,1,0.40360695,0.59639305
3735,San Diego Padres,Philadelphia Phillies,1,0.40360695,0.59639305
7575,Baltimore Orioles,Houston Astros,1,0.5403239,0.4596761
6864,Philadelphia Phillies,Miami Marlins,0,0.40360695,0.59639305
119,St. Louis Cardinals,Pittsburgh Pirates,1,0.40360695,0.59639305
4705,Oakland Athletics,Cincinnati Reds,1,0.4230227,0.5769773
267,Chicago Cubs,Milwaukee Brewers,1,0.4771729,0.5228271
8131,New York Yankees,Philadelphia Phillies,1,0.40360695,0.59639305
5492,Kansas City Royals,Chicago White Sox,1,0.6074066,0.39259335
7932,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
2190,Oakland Athletics,Toronto Blue Jays,0,0.5954708,0.40452924
1799,Colorado Rockies,New York Mets,1,0.3620596,0.6379404
561,Boston Red Sox,Philadelphia Phillies,1,0.5587276,0.4412724
7948,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
1593,Oakland Athletics,Los Angeles Dodgers,0,0.4392532,0.5607468
3998,Oakland Athletics,Chicago White Sox,1,0.45557523,0.5444248
7393,Houston Astros,Los Angeles Angels,1,0.34736472,0.6526353
8487,Seattle Mariners,Colorado Rockies,1,0.40360695,0.59639305
6548,Chicago White Sox,Cleveland Guardians,0,0.46509236,0.53490764
2572,Seattle Mariners,Oakland Athletics,0,0.58660364,0.4133964
8342,New York Mets,San Diego Padres,1,0.40360695,0.59639305
7017,Minnesota Twins,Texas Rangers,0,0.40360695,0.59639305
5790,Los Angeles Dodgers,New York Mets,0,0.40360695,0.59639305
4610,Minnesota Twins,Tampa Bay Rays,1,0.4392532,0.5607468
2440,San Francisco Giants,Los Angeles Dodgers,0,0.5587276,0.4412724
543,Baltimore Orioles,Toronto Blue Jays,0,0.5587276,0.4412724
4516,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
5416,St. Louis Cardinals,San Francisco Giants,1,0.46509236,0.53490764
2673,San Diego Padres,Chicago Cubs,0,0.40360695,0.59639305
7210,Atlanta Braves,Colorado Rockies,1,0.68905556,0.31094447
65,Cincinnati Reds,Detroit Tigers,1,0.40360695,0.59639305
4132,Houston Astros,Arizona Diamondbacks,0,0.19289988,0.8071001
1376,Tampa Bay Rays,Boston Red Sox,1,0.41332114,0.58667886
3319,San Francisco Giants,Pittsburgh Pirates,1,0.17751342,0.8224866
5532,Toronto Blue Jays,Cincinnati Reds,1,0.24810123,0.75189877
3692,Kansas City Royals,Houston Astros,1,0.58660364,0.4133964
361,Seattle Mariners,Oakland Athletics,0,0.58660364,0.4133964
7983,Atlanta Braves,Toronto Blue Jays,1,0.4392532,0.5607468
766,Seattle Mariners,Texas Rangers,1,0.41332114,0.58667886
8390,Arizona Diamondbacks,Milwaukee Brewers,1,0.5587276,0.4412724
8049,Oakland Athletics,Los Angeles Angels,1,0.6643722,0.33562776
6142,St. Louis Cardinals,Chicago Cubs,0,0.40360695,0.59639305
1810,Seattle Mariners,Houston Astros,1,0.4392532,0.5607468
8498,Oakland Athletics,New York Mets,0,0.58660364,0.4133964
8902,Detroit Tigers,Baltimore Orioles,1,0.5403239,0.4596761
5385,Seattle Mariners,Philadelphia Phillies,1,0.40360695,0.59639305
2608,Colorado Rockies,Texas Rangers,1,0.46509236,0.53490764
3041,Seattle Mariners,Texas Rangers,1,0.46509236,0.53490764
8132,Washington Nationals,Tampa Bay Rays,0,0.55183196,0.448168
480,Chicago Cubs,Milwaukee Brewers,1,0.40360695,0.59639305
2419,Cleveland Indians,Minnesota Twins,0,0.38673007,0.6132699
1816,Philadelphia Phillies,St. Louis Cardinals,0,0.46509236,0.53490764
4108,Texas Rangers,Chicago White Sox,0,0.5615189,0.4384811
6244,Cleveland Guardians,New York Yankees,0,0.6643722,0.33562776
3954,Milwaukee Brewers,Philadelphia Phillies,0,0.3620596,0.6379404
5818,Cincinnati Reds,Arizona Diamondbacks,1,0.41332114,0.58667886
1754,Atlanta Braves,Miami Marlins,0,0.4392532,0.5607468
893,Los Angeles Angels,Arizona Diamondbacks,0,0.41332114,0.58667886
329,Baltimore Orioles,Tampa Bay Rays,1,0.46731132,0.5326887
5705,Detroit Tigers,Minnesota Twins,1,0.58660364,0.4133964
3632,Philadelphia Phillies,Cincinnati Reds,0,0.40360695,0.59639305
7590,Oakland Athletics,New York Mets,1,0.9463053,0.05369472
8658,Seattle Mariners,St. Louis Cardinals,1,0.47043538,0.5295646
5841,Milwaukee Brewers,Philadelphia Phillies,0,0.40360695,0.59639305
1990,San Francisco Giants,Miami Marlins,0,0.4096601,0.5903399
1239,Tampa Bay Rays,Minnesota Twins,0,0.41332114,0.58667886
1746,Los Angeles Dodgers,Colorado Rockies,1,0.4392532,0.5607468
8294,Milwaukee Brewers,St. Louis Cardinals,1,0.5403239,0.4596761
753,Los Angeles Dodgers,Colorado Rockies,1,0.24810123,0.75189877
7909,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
3977,Arizona Diamondbacks,Texas Rangers,0,0.40360695,0.59639305
2741,New York Mets,San Diego Padres,0,0.5587276,0.4412724
4740,Toronto Blue Jays,Philadelphia Phillies,0,0.41332114,0.58667886
8404,Atlanta Braves,Cincinnati Reds,1,0.40360695,0.59639305
5958,Chicago Cubs,San Diego Padres,0,0.45609677,0.54390323
2702,Pittsburgh Pirates,Los Angeles Dodgers,0,0.6643722,0.33562776
4162,Tampa Bay Rays,Toronto Blue Jays,1,0.5291901,0.47080988
5886,Houston Astros,Miami Marlins,0,0.24810123,0.75189877
2309,Colorado Rockies,Cincinnati Reds,1,0.46509236,0.53490764
858,Milwaukee Brewers,Chicago Cubs,1,0.5291901,0.47080988
7894,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
6466,St. Louis Cardinals,Cincinnati Reds,1,0.40360695,0.59639305
528,Atlanta Braves,Washington Nationals,1,0.40360695,0.59639305
3534,Toronto Blue Jays,Boston Red Sox,1,0.28165615,0.71834385
2210,San Francisco Giants,San Diego Padres,1,0.6189645,0.3810355
1573,Texas Rangers,Toronto Blue Jays,1,0.58660364,0.4133964
6628,Boston Red Sox,Cleveland Guardians,1,0.5291901,0.47080988
2979,Los Angeles Dodgers,San Francisco Giants,1,0.40360695,0.59639305
1855,Seattle Mariners,Houston Astros,1,0.4392532,0.5607468
3739,Tampa Bay Rays,Chicago White Sox,1,0.4230227,0.5769773
2001,Colorado Rockies,Philadelphia Phillies,0,0.46509236,0.53490764
3164,San Diego Padres,Colorado Rockies,0,0.40360695,0.59639305
4349,Seattle Mariners,Los Angeles Angels,0,0.40360695,0.59639305
1847,Philadelphia Phillies,St. Louis Cardinals,0,0.4392532,0.5607468
1683,Minnesota Twins,Boston Red Sox,0,0.41332114,0.58667886
5354,Cincinnati Reds,Milwaukee Brewers,0,0.710894,0.28910604
3365,Minnesota Twins,Detroit Tigers,0,0.4096601,0.5903399
2793,Kansas City Royals,Detroit Tigers,0,0.4096601,0.5903399
5073,Oakland Athletics,Texas Rangers,0,0.41332114,0.58667886
3215,Philadelphia Phillies,Miami Marlins,1,0.46509236,0.53490764
1489,San Diego Padres,Arizona Diamondbacks,1,0.40360695,0.59639305
7730,Los Angeles Dodgers,Colorado Rockies,1,0.26688445,0.73311555
8943,Oakland Athletics,Cincinnati Reds,1,0.6074066,0.39259335
7168,Seattle Mariners,Cleveland Guardians,1,0.40360695,0.59639305
5986,Washington Nationals,Philadelphia Phillies,0,0.6500642,0.34993583
3199,Philadelphia Phillies,Miami Marlins,0,0.5291901,0.47080988
6453,Miami Marlins,Philadelphia Phillies,0,0.40360695,0.59639305
7979,Cleveland Guardians,Texas Rangers,0,0.4392532,0.5607468
5531,Chicago Cubs,Arizona Diamondbacks,0,0.40360695,0.59639305
5577,Seattle Mariners,Oakland Athletics,1,0.40360695,0.59639305
8827,San Francisco Giants,St. Louis Cardinals,1,0.47043538,0.5295646
7298,Colorado Rockies,Milwaukee Brewers,1,0.6389564,0.36104357
7950,Houston Astros,Philadelphia Phillies,1,0.021888018,0.978112
5014,New York Mets,San Francisco Giants,1,0.38673007,0.6132699
3449,Toronto Blue Jays,Cleveland Indians,1,0.44137216,0.55862784
8273,Pittsburgh Pirates,Chicago White Sox,0,0.47043538,0.5295646
5906,St. Louis Cardinals,Cincinnati Reds,0,0.40360695,0.59639305
3899,San Francisco Giants,Milwaukee Brewers,0,0.40360695,0.59639305
5996,Detroit Tigers,Texas Rangers,1,0.5587276,0.4412724
1962,Baltimore Orioles,Oakland Athletics,0,0.3620596,0.6379404
1918,San Diego Padres,Milwaukee Brewers,0,0.39061278,0.6093872
1629,Minnesota Twins,Seattle Mariners,0,0.40360695,0.59639305
8679,Minnesota Twins,Washington Nationals,0,0.40360695,0.59639305
8859,Miami Marlins,Chicago Cubs,1,0.5587276,0.4412724
1891,San Diego Padres,Milwaukee Brewers,0,0.5291901,0.47080988
2744,Los Angeles Dodgers,Texas Rangers,0,0.24810123,0.75189877
3754,Chicago Cubs,Colorado Rockies,1,0.41332114,0.58667886
3578,San Diego Padres,Miami Marlins,1,0.40360695,0.59639305
5707,St. Louis Cardinals,San Diego Padres,1,0.41332114,0.58667886
2105,Toronto Blue Jays,Atlanta Braves,1,0.45557523,0.5444248
177,Kansas City Royals,Houston Astros,0,0.40360695,0.59639305
1647,Atlanta Braves,Philadelphia Phillies,0,0.40360695,0.59639305
132,Cincinnati Reds,Detroit Tigers,1,0.40360695,0.59639305
4832,Atlanta Braves,Cincinnati Reds,0,0.40360695,0.59639305
1399,Tampa Bay Rays,Atlanta Braves,1,0.41332114,0.58667886
4050,Los Angeles Dodgers,San Diego Padres,1,0.40360695,0.59639305
6944,Chicago White Sox,Houston Astros,1,0.5587276,0.4412724
8608,Oakland Athletics,Chicago Cubs,0,0.55183196,0.448168
0,Washington Nationals,New York Yankees,0,0.3620596,0.6379404
5363,Seattle Mariners,Philadelphia Phillies,0,0.5587276,0.4412724
4330,St. Louis Cardinals,Chicago Cubs,1,0.40360695,0.59639305
5695,Philadelphia Phillies,San Francisco Giants,0,0.41332114,0.58667886
8133,Boston Red Sox,Pittsburgh Pirates,0,0.40360695,0.59639305
3367,Seattle Mariners,Houston Astros,0,0.5587276,0.4412724
5226,St. Louis Cardinals,Kansas City Royals,1,0.40360695,0.59639305
6485,San Francisco Giants,Milwaukee Brewers,1,0.4132411,0.5867589
6826,Houston Astros,Texas Rangers,1,0.40360695,0.59639305
8912,Milwaukee Brewers,Los Angeles Angels,1,0.40360695,0.59639305
4689,Tampa Bay Rays,Minnesota Twins,1,0.41332114,0.58667886
4868,Los Angeles Angels,Houston Astros,1,0.5291901,0.47080988
149,Washington Nationals,New York Yankees,0,0.5587276,0.4412724
8937,Minnesota Twins,Kansas City Royals,1,0.33065838,0.6693416
4977,Texas Rangers,Los Angeles Angels,0,0.5587276,0.4412724
4538,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
1084,Miami Marlins,Atlanta Braves,0,0.5059191,0.49408087
419,San Diego Padres,Arizona Diamondbacks,0,0.40360695,0.59639305
416,Kansas City Royals,Minnesota Twins,1,0.30872434,0.69127566
7384,Milwaukee Brewers,Cincinnati Reds,1,0.31444174,0.68555826
7831,San Diego Padres,Philadelphia Phillies,1,0.4193371,0.5806629
4613,Cincinnati Reds,San Francisco Giants,1,0.4132411,0.5867589
4863,Washington Nationals,New York Mets,1,0.5403239,0.4596761
157,Boston Red Sox,Baltimore Orioles,1,0.40360695,0.59639305
6845,Chicago Cubs,Washington Nationals,1,0.40360695,0.59639305
5317,Minnesota Twins,Oakland Athletics,1,0.40360695,0.59639305
8270,New York Mets,Miami Marlins,1,0.40360695,0.59639305
6903,Colorado Rockies,Arizona Diamondbacks,0,0.50600535,0.49399465
1562,San Diego Padres,San Francisco Giants,0,0.4392532,0.5607468
5967,New York Mets,Milwaukee Brewers,1,0.41332114,0.58667886
2587,New York Yankees,Tampa Bay Rays,1,0.41332114,0.58667886
199,Los Angeles Angels,San Diego Padres,0,0.41332114,0.58667886
2016,Houston Astros,Los Angeles Angels,1,0.4392532,0.5607468
735,Houston Astros,Texas Rangers,1,0.44678128,0.5532187
4897,San Francisco Giants,San Diego Padres,1,0.46509236,0.53490764
8398,Arizona Diamondbacks,Milwaukee Brewers,0,0.47043538,0.5295646
4021,Pittsburgh Pirates,Washington Nationals,1,0.5587276,0.4412724
37,Houston Astros,Seattle Mariners,1,0.40360695,0.59639305
8626,Los Angeles Dodgers,New York Mets,0,0.5587276,0.4412724
6441,San Francisco Giants,Milwaukee Brewers,0,0.46509236,0.53490764
2996,Oakland Athletics,Texas Rangers,0,0.40360695,0.59639305
6341,Boston Red Sox,New York Yankees,0,0.5587276,0.4412724
6178,Chicago Cubs,Cincinnati Reds,1,0.41332114,0.58667886
7773,Texas Rangers,New York Yankees,1,0.5403239,0.4596761
4653,New York Yankees,Toronto Blue Jays,0,0.4230227,0.5769773
4269,Colorado Rockies,Washington Nationals,1,0.4096601,0.5903399
1167,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
6194,St. Louis Cardinals,Miami Marlins,0,0.5587276,0.4412724
6593,Seattle Mariners,Texas Rangers,1,0.40360695,0.59639305
7490,Los Angeles Angels,Seattle Mariners,1,0.5291901,0.47080988
5917,St. Louis Cardinals,Pittsburgh Pirates,1,0.40360695,0.59639305
3662,Kansas City Royals,Houston Astros,1,0.58660364,0.4133964
3201,Pittsburgh Pirates,New York Mets,1,0.4096601,0.5903399
3546,Kansas City Royals,New York Yankees,0,0.58660364,0.4133964
7817,San Diego Padres,Los Angeles Dodgers,1,0.5587276,0.4412724
8450,Seattle Mariners,Colorado Rockies,1,0.40360695,0.59639305
1112,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
6410,San Francisco Giants,Arizona Diamondbacks,1,0.38673007,0.6132699
3646,Cincinnati Reds,Chicago Cubs,1,0.21056777,0.7894322
817,Texas Rangers,Los Angeles Angels,0,0.5291901,0.47080988
2401,Seattle Mariners,Detroit Tigers,0,0.4132411,0.5867589
6102,Minnesota Twins,Colorado Rockies,0,0.40360695,0.59639305
4691,Cleveland Guardians,Milwaukee Brewers,1,0.451275,0.548725
251,Houston Astros,Seattle Mariners,1,0.17751342,0.8224866
2785,Toronto Blue Jays,New York Yankees,0,0.41332114,0.58667886
2255,Arizona Diamondbacks,Miami Marlins,1,0.46509236,0.53490764
2173,Chicago Cubs,Los Angeles Dodgers,1,0.58660364,0.4133964
2999,Chicago White Sox,Minnesota Twins,1,0.41332114,0.58667886
1572,Boston Red Sox,Tampa Bay Rays,1,0.5291901,0.47080988
1548,Oakland Athletics,Los Angeles Dodgers,1,0.5403239,0.4596761
7561,Oakland Athletics,Seattle Mariners,0,0.5126307,0.4873693
6774,Los Angeles Dodgers,San Diego Padres,1,0.40360695,0.59639305
1268,Washington Nationals,New York Mets,1,0.41332114,0.58667886
1083,Houston Astros,Oakland Athletics,0,0.4771729,0.5228271
3019,Washington Nationals,Los Angeles Dodgers,0,0.5403239,0.4596761
7160,Houston Astros,Baltimore Orioles,1,0.24810123,0.75189877
7596,Texas Rangers,Cleveland Guardians,0,0.5587276,0.4412724
8703,Minnesota Twins,Washington Nationals,0,0.2202766,0.7797234
3102,Texas Rangers,Detroit Tigers,1,0.40360695,0.59639305
6838,Los Angeles Dodgers,Minnesota Twins,1,0.40360695,0.59639305
3837,Texas Rangers,Houston Astros,0,0.6643722,0.33562776
8622,Kansas City Royals,Texas Rangers,0,0.46509236,0.53490764
3187,Baltimore Orioles,Chicago White Sox,0,0.58660364,0.4133964
8863,Boston Red Sox,Cleveland Guardians,0,0.5403239,0.4596761
2792,Kansas City Royals,Detroit Tigers,0,0.4096601,0.5903399
2334,Arizona Diamondbacks,Washington Nationals,1,0.46509236,0.53490764
1811,Los Angeles Angels,Minnesota Twins,1,0.4392532,0.5607468
3056,Cincinnati Reds,Chicago Cubs,1,0.41332114,0.58667886
4196,Minnesota Twins,Toronto Blue Jays,1,0.68133914,0.31866083
5169,Oakland Athletics,Cleveland Guardians,0,0.41332114,0.58667886
1466,San Diego Padres,Arizona Diamondbacks,1,0.24378175,0.75621825
7092,San Diego Padres,Cleveland Guardians,0,0.40360695,0.59639305
7678,Houston Astros,Tampa Bay Rays,0,0.40360695,0.59639305
8302,Los Angeles Angels,Toronto Blue Jays,0,0.5291901,0.47080988
4079,Los Angeles Dodgers,Arizona Diamondbacks,1,0.29698515,0.70301485
5527,Boston Red Sox,Seattle Mariners,1,0.46509236,0.53490764
6018,Chicago Cubs,Atlanta Braves,0,0.58660364,0.4133964
513,Chicago White Sox,St. Louis Cardinals,1,0.40360695,0.59639305
8659,Chicago Cubs,Los Angeles Dodgers,1,0.58660364,0.4133964
274,Cincinnati Reds,Chicago Cubs,0,0.5291901,0.47080988
6211,Colorado Rockies,Arizona Diamondbacks,0,0.4771729,0.5228271
5379,Los Angeles Angels,Tampa Bay Rays,1,0.4771729,0.5228271
6000,Los Angeles Dodgers,Cleveland Guardians,0,0.24378175,0.75621825
2046,Milwaukee Brewers,Miami Marlins,1,0.40360695,0.59639305
6535,Cincinnati Reds,St. Louis Cardinals,0,0.58660364,0.4133964
7364,Milwaukee Brewers,Cincinnati Reds,0,0.20618922,0.7938108
706,Colorado Rockies,San Diego Padres,0,0.5587276,0.4412724
8890,Detroit Tigers,Baltimore Orioles,0,0.5587276,0.4412724
1024,Minnesota Twins,Cincinnati Reds,0,0.41332114,0.58667886
4098,Tampa Bay Rays,Detroit Tigers,1,0.39061278,0.6093872
3149,San Diego Padres,Colorado Rockies,1,0.21056777,0.7894322
3323,Seattle Mariners,Oakland Athletics,1,0.5587276,0.4412724
767,Seattle Mariners,Texas Rangers,1,0.41332114,0.58667886
7724,Chicago Cubs,Cincinnati Reds,1,0.40360695,0.59639305
7093,Philadelphia Phillies,Cincinnati Reds,1,0.24810123,0.75189877
1170,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
7816,Philadelphia Phillies,Atlanta Braves,1,0.5291901,0.47080988
5839,Cincinnati Reds,Arizona Diamondbacks,0,0.41332114,0.58667886
6067,Atlanta Braves,San Francisco Giants,1,0.4771729,0.5228271
8553,San Diego Padres,Atlanta Braves,0,0.6074066,0.39259335
5019,Washington Nationals,Arizona Diamondbacks,0,0.41332114,0.58667886
8045,Kansas City Royals,Minnesota Twins,0,0.5403239,0.4596761
2983,Philadelphia Phillies,Miami Marlins,1,0.46509236,0.53490764
1008,Washington Nationals,New York Mets,0,0.46509236,0.53490764
79,San Diego Padres,Arizona Diamondbacks,1,0.4132411,0.5867589
6025,Arizona Diamondbacks,Minnesota Twins,1,0.5587276,0.4412724
6775,Los Angeles Dodgers,San Diego Padres,1,0.40360695,0.59639305
6007,Pittsburgh Pirates,San Francisco Giants,0,0.6074066,0.39259335
1596,Colorado Rockies,Arizona Diamondbacks,0,0.4392532,0.5607468
4656,Cleveland Guardians,Oakland Athletics,1,0.41332114,0.58667886
6329,Milwaukee Brewers,Pittsburgh Pirates,1,0.39061278,0.6093872
6293,Detroit Tigers,Cleveland Guardians,1,0.5615189,0.4384811
8834,Pittsburgh Pirates,Los Angeles Dodgers,1,0.58660364,0.4133964
453,Toronto Blue Jays,Miami Marlins,1,0.40360695,0.59639305
2070,St. Louis Cardinals,Philadelphia Phillies,0,0.46509236,0.53490764
8642,Chicago Cubs,Los Angeles Dodgers,0,0.5291901,0.47080988
7457,Houston Astros,Oakland Athletics,1,0.61504436,0.3849556
8830,Los Angeles Angels,Oakland Athletics,1,0.40360695,0.59639305
7969,Chicago White Sox,San Diego Padres,0,0.45557523,0.5444248
1204,Los Angeles Dodgers,Tampa Bay Rays,1,0.2271201,0.7728799
4458,Houston Astros,Atlanta Braves,0,0.9834805,0.016519513
68,Cleveland Indians,Kansas City Royals,1,0.40360695,0.59639305
48,Cleveland Indians,Kansas City Royals,1,0.40360695,0.59639305
1081,Atlanta Braves,Miami Marlins,1,0.24378175,0.75621825
5138,Texas Rangers,Houston Astros,0,0.5587276,0.4412724
2865,Los Angeles Angels,Detroit Tigers,1,0.40360695,0.59639305
2959,San Diego Padres,Arizona Diamondbacks,0,0.17751342,0.8224866
8591,Colorado Rockies,Pittsburgh Pirates,0,0.46509236,0.53490764
4842,Philadelphia Phillies,Oakland Athletics,1,0.40360695,0.59639305
4197,Milwaukee Brewers,St. Louis Cardinals,0,0.5291901,0.47080988
401,Texas Rangers,Los Angeles Angels,1,0.5403239,0.4596761
3182,San Francisco Giants,Washington Nationals,1,0.34057546,0.65942454
230,St. Louis Cardinals,Pittsburgh Pirates,1,0.40360695,0.59639305
41,Oakland Athletics,Los Angeles Angels,0,0.40360695,0.59639305
6034,Chicago White Sox,Toronto Blue Jays,1,0.5587276,0.4412724
3601,Detroit Tigers,Cleveland Indians,0,0.5587276,0.4412724
7642,Houston Astros,Arizona Diamondbacks,1,0.20618922,0.7938108
4229,Tampa Bay Rays,Miami Marlins,1,0.44137216,0.55862784
6620,Colorado Rockies,Chicago White Sox,1,0.5291901,0.47080988
2556,Detroit Tigers,New York Yankees,1,0.55183196,0.448168
6908,Miami Marlins,Atlanta Braves,0,0.451275,0.548725
3784,Milwaukee Brewers,Cincinnati Reds,1,0.40360695,0.59639305
4350,Chicago White Sox,Detroit Tigers,0,0.40360695,0.59639305
8607,Los Angeles Dodgers,New York Mets,0,0.55183196,0.448168
2217,Chicago Cubs,Pittsburgh Pirates,1,0.40360695,0.59639305
3348,Philadelphia Phillies,Washington Nationals,0,0.4771729,0.5228271
2471,Minnesota Twins,Baltimore Orioles,1,0.39061278,0.6093872
61,Oakland Athletics,Los Angeles Angels,0,0.40360695,0.59639305
7341,Milwaukee Brewers,Cincinnati Reds,1,0.40360695,0.59639305
5583,Cincinnati Reds,Chicago Cubs,0,0.46509236,0.53490764
6740,San Diego Padres,Colorado Rockies,1,0.2202766,0.7797234
410,Oakland Athletics,Houston Astros,1,0.46509236,0.53490764
339,Arizona Diamondbacks,Los Angeles Dodgers,0,0.5587276,0.4412724
7193,Milwaukee Brewers,Pittsburgh Pirates,0,0.40360695,0.59639305
1036,Cleveland Indians,Pittsburgh Pirates,0,0.40360695,0.59639305
7200,New York Mets,Los Angeles Dodgers,1,0.4096601,0.5903399
7609,Los Angeles Dodgers,St. Louis Cardinals,1,0.40360695,0.59639305
6460,Tampa Bay Rays,Baltimore Orioles,1,0.5291901,0.47080988
1378,Milwaukee Brewers,Chicago White Sox,0,0.4132411,0.5867589
6097,Tampa Bay Rays,Pittsburgh Pirates,1,0.28165615,0.71834385
5395,Pittsburgh Pirates,Cincinnati Reds,0,0.5291901,0.47080988
7691,Washington Nationals,Philadelphia Phillies,0,0.6389564,0.36104357
1880,Cincinnati Reds,Arizona Diamondbacks,0,0.41332114,0.58667886
8084,Kansas City Royals,Minnesota Twins,0,0.58660364,0.4133964
1358,Arizona Diamondbacks,Cleveland Indians,1,0.4132411,0.5867589
3516,Colorado Rockies,Miami Marlins,1,0.40360695,0.59639305
4036,Detroit Tigers,Tampa Bay Rays,0,0.55183196,0.448168
7225,Chicago White Sox,Minnesota Twins,1,0.5587276,0.4412724
1395,Philadelphia Phillies,New York Yankees,1,0.4771729,0.5228271
8477,Oakland Athletics,New York Mets,0,0.55183196,0.448168
5662,Washington Nationals,Colorado Rockies,1,0.5291901,0.47080988
729,New York Yankees,Tampa Bay Rays,0,0.5291901,0.47080988
3259,Milwaukee Brewers,Kansas City Royals,0,0.40360695,0.59639305
3255,Chicago White Sox,Minnesota Twins,0,0.21056777,0.7894322
6811,Oakland Athletics,San Francisco Giants,0,0.6643722,0.33562776
