,home_team,away_team,home_is_winner,away_win_prob,home_win_prob
6841,New York Mets,Cincinnati Reds,1,0.3248021,0.6751979
5275,Philadelphia Phillies,New York Mets,0,0.465679,0.534321
5086,Chicago Cubs,Pittsburgh Pirates,1,0.42825615,0.57174385
2426,Kansas City Royals,Detroit Tigers,1,0.41686583,0.5831342
1863,Boston Red Sox,Chicago White Sox,0,0.43818521,0.5618148
5269,Baltimore Orioles,Minnesota Twins,1,0.6479778,0.35202217
3174,Los Angeles Dodgers,Arizona Diamondbacks,1,0.14952719,0.8504728
7499,New York Mets,Pittsburgh Pirates,1,0.5968375,0.40316248
636,Houston Astros,Los Angeles Angels,1,0.43123496,0.56876504
812,Toronto Blue Jays,New York Yankees,0,0.5129526,0.48704737
6958,Los Angeles Angels,Seattle Mariners,0,0.6538378,0.3461622
1668,Houston Astros,Detroit Tigers,0,0.30433857,0.6956614
4472,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
698,Detroit Tigers,Minnesota Twins,1,0.6308551,0.36914495
1429,Milwaukee Brewers,Minnesota Twins,1,0.47211093,0.5278891
4496,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
786,San Francisco Giants,Arizona Diamondbacks,1,0.35668033,0.64331967
341,Seattle Mariners,Oakland Athletics,0,0.5131043,0.48689568
2698,Philadelphia Phillies,Atlanta Braves,1,0.3892247,0.6107753
5556,Miami Marlins,Atlanta Braves,1,0.4927522,0.5072478
3681,Miami Marlins,Atlanta Braves,0,0.6639521,0.33604792
4486,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
8418,Los Angeles Angels,Washington Nationals,1,0.4219421,0.5780579
6861,Arizona Diamondbacks,Pittsburgh Pirates,1,0.4665752,0.5334248
8461,Houston Astros,Texas Rangers,0,0.52353776,0.47646227
6202,Seattle Mariners,Oakland Athletics,1,0.10002726,0.89997274
4157,Detroit Tigers,Chicago White Sox,1,0.6106835,0.3893165
4062,Los Angeles Dodgers,Arizona Diamondbacks,1,0.14513713,0.85486287
7036,Pittsburgh Pirates,Cincinnati Reds,0,0.47447926,0.52552074
958,New York Mets,Atlanta Braves,0,0.4016664,0.5983336
733,Minnesota Twins,Chicago White Sox,1,0.3305447,0.6694553
5567,Los Angeles Angels,Oakland Athletics,1,0.38966817,0.61033183
1680,Milwaukee Brewers,Chicago Cubs,1,0.431926,0.568074
5997,Houston Astros,Chicago White Sox,1,0.27807146,0.72192854
6451,Chicago Cubs,New York Mets,0,0.4886269,0.5113731
1997,Chicago White Sox,Texas Rangers,1,0.38054627,0.6194537
1802,Philadelphia Phillies,St. Louis Cardinals,1,0.43818521,0.5618148
2774,Colorado Rockies,San Diego Padres,1,0.56996155,0.43003845
7825,San Diego Padres,Philadelphia Phillies,0,0.4064834,0.5935166
1477,Oakland Athletics,Houston Astros,0,0.47735322,0.5226468
6144,San Francisco Giants,Cincinnati Reds,0,0.5139445,0.4860555
1994,St. Louis Cardinals,Cincinnati Reds,1,0.4311247,0.5688753
597,Kansas City Royals,Minnesota Twins,0,0.384961,0.615039
8614,New York Yankees,Los Angeles Angels,1,0.61913,0.38087
6134,Miami Marlins,New York Mets,1,0.5758582,0.42414182
2642,Los Angeles Angels,Seattle Mariners,0,0.3892247,0.6107753
8893,Washington Nationals,Pittsburgh Pirates,0,0.63149,0.36851
3766,Toronto Blue Jays,Chicago White Sox,0,0.46468842,0.5353116
3461,Milwaukee Brewers,Pittsburgh Pirates,0,0.15997243,0.8400276
6531,Seattle Mariners,Houston Astros,0,0.5105496,0.4894504
4930,New York Mets,Arizona Diamondbacks,1,0.21149826,0.78850174
8866,Texas Rangers,New York Yankees,1,0.4456346,0.5543654
4531,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
4937,Seattle Mariners,Houston Astros,1,0.68746763,0.31253237
8913,Colorado Rockies,Arizona Diamondbacks,0,0.20063931,0.7993607
172,Boston Red Sox,Toronto Blue Jays,0,0.40027523,0.59972477
3895,Los Angeles Dodgers,Atlanta Braves,1,0.42613155,0.57386845
3900,San Francisco Giants,Milwaukee Brewers,1,0.41077012,0.5892299
3735,San Diego Padres,Philadelphia Phillies,1,0.4430353,0.5569647
7575,Baltimore Orioles,Houston Astros,1,0.625075,0.37492505
6864,Philadelphia Phillies,Miami Marlins,0,0.48276514,0.51723486
119,St. Louis Cardinals,Pittsburgh Pirates,1,0.20378041,0.7962196
4705,Oakland Athletics,Cincinnati Reds,1,0.4092304,0.5907696
267,Chicago Cubs,Milwaukee Brewers,1,0.46024728,0.5397527
8131,New York Yankees,Philadelphia Phillies,1,0.4064834,0.5935166
5492,Kansas City Royals,Chicago White Sox,1,0.56681913,0.43318087
7932,Houston Astros,Philadelphia Phillies,1,0.022052824,0.9779472
2190,Oakland Athletics,Toronto Blue Jays,0,0.4887498,0.5112502
1799,Colorado Rockies,New York Mets,1,0.46291494,0.53708506
561,Boston Red Sox,Philadelphia Phillies,1,0.5266577,0.4733423
7948,Houston Astros,Philadelphia Phillies,1,0.022052824,0.9779472
1593,Oakland Athletics,Los Angeles Dodgers,0,0.43818521,0.5618148
3998,Oakland Athletics,Chicago White Sox,1,0.43126744,0.56873256
7393,Houston Astros,Los Angeles Angels,1,0.18962038,0.8103796
8487,Seattle Mariners,Colorado Rockies,1,0.44990468,0.5500953
6548,Chicago White Sox,Cleveland Guardians,0,0.46697378,0.5330262
2572,Seattle Mariners,Oakland Athletics,0,0.57150215,0.42849785
8342,New York Mets,San Diego Padres,1,0.4064834,0.5935166
7017,Minnesota Twins,Texas Rangers,0,0.48276514,0.51723486
5790,Los Angeles Dodgers,New York Mets,0,0.4256022,0.5743978
4610,Minnesota Twins,Tampa Bay Rays,1,0.4092304,0.5907696
2440,San Francisco Giants,Los Angeles Dodgers,0,0.59252167,0.40747833
543,Baltimore Orioles,Toronto Blue Jays,0,0.5122837,0.48771635
4516,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
5416,St. Louis Cardinals,San Francisco Giants,1,0.4800263,0.5199737
2673,San Diego Padres,Chicago Cubs,0,0.45096284,0.54903716
7210,Atlanta Braves,Colorado Rockies,1,0.6417284,0.35827163
65,Cincinnati Reds,Detroit Tigers,1,0.24969685,0.75030315
4132,Houston Astros,Arizona Diamondbacks,0,0.101105034,0.89889497
1376,Tampa Bay Rays,Boston Red Sox,1,0.47735322,0.5226468
3319,San Francisco Giants,Pittsburgh Pirates,1,0.08681816,0.91318184
5532,Toronto Blue Jays,Cincinnati Reds,1,0.24690396,0.75309604
3692,Kansas City Royals,Houston Astros,1,0.5819005,0.4180995
361,Seattle Mariners,Oakland Athletics,0,0.5066272,0.49337277
7983,Atlanta Braves,Toronto Blue Jays,1,0.4064834,0.5935166
766,Seattle Mariners,Texas Rangers,1,0.38223583,0.6177642
8390,Arizona Diamondbacks,Milwaukee Brewers,1,0.5962405,0.40375948
8049,Oakland Athletics,Los Angeles Angels,1,0.742057,0.25794297
6142,St. Louis Cardinals,Chicago Cubs,0,0.42765254,0.57234746
1810,Seattle Mariners,Houston Astros,1,0.43818521,0.5618148
8498,Oakland Athletics,New York Mets,0,0.7908369,0.20916313
8902,Detroit Tigers,Baltimore Orioles,1,0.5979228,0.40207723
5385,Seattle Mariners,Philadelphia Phillies,1,0.48560238,0.5143976
2608,Colorado Rockies,Texas Rangers,1,0.46075594,0.53924406
3041,Seattle Mariners,Texas Rangers,1,0.4863643,0.5136357
8132,Washington Nationals,Tampa Bay Rays,0,0.5451187,0.4548813
480,Chicago Cubs,Milwaukee Brewers,1,0.46763432,0.5323657
2419,Cleveland Indians,Minnesota Twins,0,0.4529485,0.5470515
1816,Philadelphia Phillies,St. Louis Cardinals,0,0.5413966,0.45860338
4108,Texas Rangers,Chicago White Sox,0,0.5294267,0.47057334
6244,Cleveland Guardians,New York Yankees,0,0.7216394,0.27836064
3954,Milwaukee Brewers,Philadelphia Phillies,0,0.45835942,0.5416406
5818,Cincinnati Reds,Arizona Diamondbacks,1,0.44080055,0.55919945
1754,Atlanta Braves,Miami Marlins,0,0.43818521,0.5618148
893,Los Angeles Angels,Arizona Diamondbacks,0,0.35668033,0.64331967
329,Baltimore Orioles,Tampa Bay Rays,1,0.66198313,0.33801687
5705,Detroit Tigers,Minnesota Twins,1,0.5978955,0.40210453
3632,Philadelphia Phillies,Cincinnati Reds,0,0.38670325,0.61329675
7590,Oakland Athletics,New York Mets,1,0.88583314,0.11416687
8658,Seattle Mariners,St. Louis Cardinals,1,0.50952625,0.49047375
5841,Milwaukee Brewers,Philadelphia Phillies,0,0.45409817,0.54590183
1990,San Francisco Giants,Miami Marlins,0,0.30854303,0.691457
1239,Tampa Bay Rays,Minnesota Twins,0,0.22127795,0.77872205
1746,Los Angeles Dodgers,Colorado Rockies,1,0.43818521,0.5618148
8294,Milwaukee Brewers,St. Louis Cardinals,1,0.80558145,0.19441858
753,Los Angeles Dodgers,Colorado Rockies,1,0.22109056,0.77890944
7909,Houston Astros,Philadelphia Phillies,1,0.022052824,0.9779472
3977,Arizona Diamondbacks,Texas Rangers,0,0.50336385,0.49663618
2741,New York Mets,San Diego Padres,0,0.50864804,0.49135193
4740,Toronto Blue Jays,Philadelphia Phillies,0,0.35227525,0.64772475
8404,Atlanta Braves,Cincinnati Reds,1,0.37078393,0.6292161
5958,Chicago Cubs,San Diego Padres,0,0.48806965,0.51193035
2702,Pittsburgh Pirates,Los Angeles Dodgers,0,0.65403384,0.34596616
4162,Tampa Bay Rays,Toronto Blue Jays,1,0.5137993,0.4862007
5886,Houston Astros,Miami Marlins,0,0.24224395,0.75775605
2309,Colorado Rockies,Cincinnati Reds,1,0.49623317,0.50376683
858,Milwaukee Brewers,Chicago Cubs,1,0.53444374,0.46555623
7894,Houston Astros,Philadelphia Phillies,1,0.022052824,0.9779472
6466,St. Louis Cardinals,Cincinnati Reds,1,0.42265844,0.57734156
528,Atlanta Braves,Washington Nationals,1,0.4206798,0.5793202
3534,Toronto Blue Jays,Boston Red Sox,1,0.2979328,0.7020672
2210,San Francisco Giants,San Diego Padres,1,0.53488433,0.4651157
1573,Texas Rangers,Toronto Blue Jays,1,0.39191318,0.6080868
6628,Boston Red Sox,Cleveland Guardians,1,0.38966525,0.61033475
2979,Los Angeles Dodgers,San Francisco Giants,1,0.3973831,0.6026169
1855,Seattle Mariners,Houston Astros,1,0.43818521,0.5618148
3739,Tampa Bay Rays,Chicago White Sox,1,0.45835942,0.5416406
2001,Colorado Rockies,Philadelphia Phillies,0,0.48756468,0.5124353
3164,San Diego Padres,Colorado Rockies,0,0.4306798,0.5693202
4349,Seattle Mariners,Los Angeles Angels,0,0.29779845,0.70220155
1847,Philadelphia Phillies,St. Louis Cardinals,0,0.43818521,0.5618148
1683,Minnesota Twins,Boston Red Sox,0,0.34136254,0.65863746
5354,Cincinnati Reds,Milwaukee Brewers,0,0.6497091,0.3502909
3365,Minnesota Twins,Detroit Tigers,0,0.4751479,0.5248521
2793,Kansas City Royals,Detroit Tigers,0,0.33916658,0.6608334
5073,Oakland Athletics,Texas Rangers,0,0.427431,0.572569
3215,Philadelphia Phillies,Miami Marlins,1,0.46879852,0.5312015
1489,San Diego Padres,Arizona Diamondbacks,1,0.58244824,0.41755176
7730,Los Angeles Dodgers,Colorado Rockies,1,0.5617279,0.43827215
8943,Oakland Athletics,Cincinnati Reds,1,0.5326166,0.46738338
7168,Seattle Mariners,Cleveland Guardians,1,0.4917891,0.5082109
5986,Washington Nationals,Philadelphia Phillies,0,0.7852059,0.2147941
3199,Philadelphia Phillies,Miami Marlins,0,0.45883733,0.54116267
6453,Miami Marlins,Philadelphia Phillies,0,0.35764498,0.642355
7979,Cleveland Guardians,Texas Rangers,0,0.4064834,0.5935166
5531,Chicago Cubs,Arizona Diamondbacks,0,0.47924358,0.5207564
5577,Seattle Mariners,Oakland Athletics,1,0.44163162,0.5583684
8827,San Francisco Giants,St. Louis Cardinals,1,0.430781,0.569219
7298,Colorado Rockies,Milwaukee Brewers,1,0.5016663,0.49833366
7950,Houston Astros,Philadelphia Phillies,1,0.022052824,0.9779472
5014,New York Mets,San Francisco Giants,1,0.44736308,0.5526369
3449,Toronto Blue Jays,Cleveland Indians,1,0.5233003,0.47669968
8273,Pittsburgh Pirates,Chicago White Sox,0,0.46397108,0.5360289
5906,St. Louis Cardinals,Cincinnati Reds,0,0.37138933,0.6286107
3899,San Francisco Giants,Milwaukee Brewers,0,0.41077012,0.5892299
5996,Detroit Tigers,Texas Rangers,1,0.5626112,0.4373888
1962,Baltimore Orioles,Oakland Athletics,0,0.44703954,0.55296046
1918,San Diego Padres,Milwaukee Brewers,0,0.40976804,0.59023196
1629,Minnesota Twins,Seattle Mariners,0,0.47678924,0.52321076
8679,Minnesota Twins,Washington Nationals,0,0.35495412,0.6450459
8859,Miami Marlins,Chicago Cubs,1,0.42254072,0.5774593
1891,San Diego Padres,Milwaukee Brewers,0,0.45970678,0.5402932
2744,Los Angeles Dodgers,Texas Rangers,0,0.25824815,0.74175185
3754,Chicago Cubs,Colorado Rockies,1,0.45835942,0.5416406
3578,San Diego Padres,Miami Marlins,1,0.4819492,0.5180508
5707,St. Louis Cardinals,San Diego Padres,1,0.44708723,0.5529128
2105,Toronto Blue Jays,Atlanta Braves,1,0.42180395,0.57819605
177,Kansas City Royals,Houston Astros,0,0.45169264,0.54830736
1647,Atlanta Braves,Philadelphia Phillies,0,0.4612584,0.5387416
132,Cincinnati Reds,Detroit Tigers,1,0.24969685,0.75030315
4832,Atlanta Braves,Cincinnati Reds,0,0.31146157,0.68853843
1399,Tampa Bay Rays,Atlanta Braves,1,0.42751122,0.5724888
4050,Los Angeles Dodgers,San Diego Padres,1,0.45798892,0.5420111
6944,Chicago White Sox,Houston Astros,1,0.4579423,0.5420577
8608,Oakland Athletics,Chicago Cubs,0,0.7457816,0.2542184
0,Washington Nationals,New York Yankees,0,0.3378762,0.6621238
5363,Seattle Mariners,Philadelphia Phillies,0,0.66126704,0.33873296
4330,St. Louis Cardinals,Chicago Cubs,1,0.33356947,0.66643053
5695,Philadelphia Phillies,San Francisco Giants,0,0.44080055,0.55919945
8133,Boston Red Sox,Pittsburgh Pirates,0,0.4064834,0.5935166
3367,Seattle Mariners,Houston Astros,0,0.50981236,0.49018767
5226,St. Louis Cardinals,Kansas City Royals,1,0.42825615,0.57174385
6485,San Francisco Giants,Milwaukee Brewers,1,0.43563282,0.5643672
6826,Houston Astros,Texas Rangers,1,0.3502249,0.6497751
8912,Milwaukee Brewers,Los Angeles Angels,1,0.19955754,0.80044246
4689,Tampa Bay Rays,Minnesota Twins,1,0.39543003,0.60457
4868,Los Angeles Angels,Houston Astros,1,0.5417221,0.45827788
149,Washington Nationals,New York Yankees,0,0.76110846,0.23889156
8937,Minnesota Twins,Kansas City Royals,1,0.19836527,0.8016347
4977,Texas Rangers,Los Angeles Angels,0,0.6191481,0.38085192
4538,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
1084,Miami Marlins,Atlanta Braves,0,0.5664153,0.4335847
419,San Diego Padres,Arizona Diamondbacks,0,0.37788945,0.62211055
416,Kansas City Royals,Minnesota Twins,1,0.4765334,0.5234666
7384,Milwaukee Brewers,Cincinnati Reds,1,0.56596667,0.43403333
7831,San Diego Padres,Philadelphia Phillies,1,0.44477904,0.55522096
4613,Cincinnati Reds,San Francisco Giants,1,0.3953842,0.6046158
4863,Washington Nationals,New York Mets,1,0.54549885,0.45450112
157,Boston Red Sox,Baltimore Orioles,1,0.4792384,0.5207616
6845,Chicago Cubs,Washington Nationals,1,0.43792439,0.5620756
5317,Minnesota Twins,Oakland Athletics,1,0.4086252,0.5913748
8270,New York Mets,Miami Marlins,1,0.4064834,0.5935166
6903,Colorado Rockies,Arizona Diamondbacks,0,0.59157085,0.40842912
1562,San Diego Padres,San Francisco Giants,0,0.43818521,0.5618148
5967,New York Mets,Milwaukee Brewers,1,0.4574892,0.5425108
2587,New York Yankees,Tampa Bay Rays,1,0.41560555,0.58439445
199,Los Angeles Angels,San Diego Padres,0,0.3378762,0.6621238
2016,Houston Astros,Los Angeles Angels,1,0.42180395,0.57819605
735,Houston Astros,Texas Rangers,1,0.31569368,0.6843063
4897,San Francisco Giants,San Diego Padres,1,0.55343384,0.44656616
8398,Arizona Diamondbacks,Milwaukee Brewers,0,0.46397108,0.5360289
4021,Pittsburgh Pirates,Washington Nationals,1,0.55820125,0.44179875
37,Houston Astros,Seattle Mariners,1,0.10023904,0.89976096
8626,Los Angeles Dodgers,New York Mets,0,0.6843697,0.31563032
6441,San Francisco Giants,Milwaukee Brewers,0,0.49175382,0.5082462
2996,Oakland Athletics,Texas Rangers,0,0.37571883,0.62428117
6341,Boston Red Sox,New York Yankees,0,0.63122845,0.36877158
6178,Chicago Cubs,Cincinnati Reds,1,0.4027294,0.5972706
7773,Texas Rangers,New York Yankees,1,0.41932815,0.58067185
4653,New York Yankees,Toronto Blue Jays,0,0.422723,0.577277
4269,Colorado Rockies,Washington Nationals,1,0.37431657,0.6256834
1167,Los Angeles Dodgers,Tampa Bay Rays,1,0.108905554,0.89109445
6194,St. Louis Cardinals,Miami Marlins,0,0.5881942,0.4118058
6593,Seattle Mariners,Texas Rangers,1,0.47536635,0.52463365
7490,Los Angeles Angels,Seattle Mariners,1,0.37040502,0.629595
5917,St. Louis Cardinals,Pittsburgh Pirates,1,0.38691044,0.61308956
3662,Kansas City Royals,Houston Astros,1,0.42102313,0.57897687
3201,Pittsburgh Pirates,New York Mets,1,0.5315902,0.46840975
3546,Kansas City Royals,New York Yankees,0,0.5270991,0.47290093
7817,San Diego Padres,Los Angeles Dodgers,1,0.45885962,0.5411404
8450,Seattle Mariners,Colorado Rockies,1,0.4681509,0.5318491
1112,Los Angeles Dodgers,Tampa Bay Rays,1,0.108905554,0.89109445
6410,San Francisco Giants,Arizona Diamondbacks,1,0.4493338,0.5506662
3646,Cincinnati Reds,Chicago Cubs,1,0.19110894,0.80889106
817,Texas Rangers,Los Angeles Angels,0,0.53444374,0.46555623
2401,Seattle Mariners,Detroit Tigers,0,0.32128328,0.6787167
6102,Minnesota Twins,Colorado Rockies,0,0.4886871,0.5113129
4691,Cleveland Guardians,Milwaukee Brewers,1,0.4524989,0.5475011
251,Houston Astros,Seattle Mariners,1,0.19660205,0.80339795
2785,Toronto Blue Jays,New York Yankees,0,0.42180395,0.57819605
2255,Arizona Diamondbacks,Miami Marlins,1,0.44812638,0.5518736
2173,Chicago Cubs,Los Angeles Dodgers,1,0.6335324,0.36646757
2999,Chicago White Sox,Minnesota Twins,1,0.41560555,0.58439445
1572,Boston Red Sox,Tampa Bay Rays,1,0.44594562,0.5540544
1548,Oakland Athletics,Los Angeles Dodgers,1,0.4764418,0.5235582
7561,Oakland Athletics,Seattle Mariners,0,0.48093224,0.51906776
6774,Los Angeles Dodgers,San Diego Padres,1,0.44889975,0.55110025
1268,Washington Nationals,New York Mets,1,0.54703724,0.4529628
1083,Houston Astros,Oakland Athletics,0,0.3693729,0.6306271
3019,Washington Nationals,Los Angeles Dodgers,0,0.56450665,0.43549332
7160,Houston Astros,Baltimore Orioles,1,0.12048042,0.8795196
7596,Texas Rangers,Cleveland Guardians,0,0.5272459,0.4727541
8703,Minnesota Twins,Washington Nationals,0,0.2305023,0.7694977
3102,Texas Rangers,Detroit Tigers,1,0.4129315,0.5870685
6838,Los Angeles Dodgers,Minnesota Twins,1,0.45228404,0.54771596
3837,Texas Rangers,Houston Astros,0,0.7636428,0.2363572
8622,Kansas City Royals,Texas Rangers,0,0.6844927,0.31550732
3187,Baltimore Orioles,Chicago White Sox,0,0.6311295,0.36887053
8863,Boston Red Sox,Cleveland Guardians,0,0.6240654,0.3759346
2792,Kansas City Royals,Detroit Tigers,0,0.33916658,0.6608334
2334,Arizona Diamondbacks,Washington Nationals,1,0.47484738,0.5251526
1811,Los Angeles Angels,Minnesota Twins,1,0.43818521,0.5618148
3056,Cincinnati Reds,Chicago Cubs,1,0.41560555,0.58439445
4196,Minnesota Twins,Toronto Blue Jays,1,0.5819931,0.41800687
5169,Oakland Athletics,Cleveland Guardians,0,0.44401532,0.5559847
1466,San Diego Padres,Arizona Diamondbacks,1,0.40714484,0.59285516
7092,San Diego Padres,Cleveland Guardians,0,0.4665752,0.5334248
7678,Houston Astros,Tampa Bay Rays,0,0.4150417,0.5849583
8302,Los Angeles Angels,Toronto Blue Jays,0,0.3597443,0.6402557
4079,Los Angeles Dodgers,Arizona Diamondbacks,1,0.3745942,0.6254058
5527,Boston Red Sox,Seattle Mariners,1,0.5105165,0.4894835
6018,Chicago Cubs,Atlanta Braves,0,0.5072938,0.49270615
513,Chicago White Sox,St. Louis Cardinals,1,0.4026537,0.5973463
8659,Chicago Cubs,Los Angeles Dodgers,1,0.8066574,0.19334264
274,Cincinnati Reds,Chicago Cubs,0,0.6981467,0.30185333
6211,Colorado Rockies,Arizona Diamondbacks,0,0.46065295,0.53934705
5379,Los Angeles Angels,Tampa Bay Rays,1,0.45566148,0.5443385
6000,Los Angeles Dodgers,Cleveland Guardians,0,0.2548722,0.7451278
2046,Milwaukee Brewers,Miami Marlins,1,0.4287259,0.5712741
6535,Cincinnati Reds,St. Louis Cardinals,0,0.5897029,0.4102971
7364,Milwaukee Brewers,Cincinnati Reds,0,0.16327655,0.83672345
706,Colorado Rockies,San Diego Padres,0,0.55015296,0.44984704
8890,Detroit Tigers,Baltimore Orioles,0,0.4116686,0.5883314
1024,Minnesota Twins,Cincinnati Reds,0,0.3305447,0.6694553
4098,Tampa Bay Rays,Detroit Tigers,1,0.4418149,0.5581851
3149,San Diego Padres,Colorado Rockies,1,0.13357419,0.8664258
3323,Seattle Mariners,Oakland Athletics,1,0.4069929,0.5930071
767,Seattle Mariners,Texas Rangers,1,0.38223583,0.6177642
7724,Chicago Cubs,Cincinnati Reds,1,0.39512676,0.60487324
7093,Philadelphia Phillies,Cincinnati Reds,1,0.16704851,0.8329515
1170,Los Angeles Dodgers,Tampa Bay Rays,1,0.108905554,0.89109445
7816,Philadelphia Phillies,Atlanta Braves,1,0.3653425,0.6346575
5839,Cincinnati Reds,Arizona Diamondbacks,0,0.44080055,0.55919945
6067,Atlanta Braves,San Francisco Giants,1,0.48607534,0.51392466
8553,San Diego Padres,Atlanta Braves,0,0.9048657,0.09513432
5019,Washington Nationals,Arizona Diamondbacks,0,0.427431,0.572569
8045,Kansas City Royals,Minnesota Twins,0,0.6174805,0.3825195
2983,Philadelphia Phillies,Miami Marlins,1,0.41680735,0.58319265
1008,Washington Nationals,New York Mets,0,0.4452423,0.5547577
79,San Diego Padres,Arizona Diamondbacks,1,0.3378762,0.6621238
6025,Arizona Diamondbacks,Minnesota Twins,1,0.5077145,0.4922855
6775,Los Angeles Dodgers,San Diego Padres,1,0.44889975,0.55110025
6007,Pittsburgh Pirates,San Francisco Giants,0,0.65358543,0.3464146
1596,Colorado Rockies,Arizona Diamondbacks,0,0.43818521,0.5618148
4656,Cleveland Guardians,Oakland Athletics,1,0.4092304,0.5907696
6329,Milwaukee Brewers,Pittsburgh Pirates,1,0.34319025,0.65680975
6293,Detroit Tigers,Cleveland Guardians,1,0.5494224,0.45057762
8834,Pittsburgh Pirates,Los Angeles Dodgers,1,0.78428525,0.21571474
453,Toronto Blue Jays,Miami Marlins,1,0.46690267,0.5330973
2070,St. Louis Cardinals,Philadelphia Phillies,0,0.47484738,0.5251526
8642,Chicago Cubs,Los Angeles Dodgers,0,0.4766013,0.5233987
7457,Houston Astros,Oakland Athletics,1,0.6321872,0.3678128
8830,Los Angeles Angels,Oakland Athletics,1,0.25780028,0.7421997
7969,Chicago White Sox,San Diego Padres,0,0.40065265,0.59934735
1204,Los Angeles Dodgers,Tampa Bay Rays,1,0.108905554,0.89109445
4458,Houston Astros,Atlanta Braves,0,0.98771983,0.012280168
68,Cleveland Indians,Kansas City Royals,1,0.1415211,0.8584789
48,Cleveland Indians,Kansas City Royals,1,0.1415211,0.8584789
1081,Atlanta Braves,Miami Marlins,1,0.29937685,0.70062315
5138,Texas Rangers,Houston Astros,0,0.59216726,0.40783274
2865,Los Angeles Angels,Detroit Tigers,1,0.4287259,0.5712741
2959,San Diego Padres,Arizona Diamondbacks,0,0.09407061,0.9059294
8591,Colorado Rockies,Pittsburgh Pirates,0,0.56760716,0.43239284
4842,Philadelphia Phillies,Oakland Athletics,1,0.36087608,0.6391239
4197,Milwaukee Brewers,St. Louis Cardinals,0,0.4899286,0.5100714
401,Texas Rangers,Los Angeles Angels,1,0.42078167,0.5792183
3182,San Francisco Giants,Washington Nationals,1,0.3512057,0.6487943
230,St. Louis Cardinals,Pittsburgh Pirates,1,0.3107813,0.6892187
41,Oakland Athletics,Los Angeles Angels,0,0.3378762,0.6621238
6034,Chicago White Sox,Toronto Blue Jays,1,0.55109954,0.44890043
3601,Detroit Tigers,Cleveland Indians,0,0.57466894,0.42533106
7642,Houston Astros,Arizona Diamondbacks,1,0.18872511,0.8112749
4229,Tampa Bay Rays,Miami Marlins,1,0.4509217,0.5490783
6620,Colorado Rockies,Chicago White Sox,1,0.38150996,0.61849004
2556,Detroit Tigers,New York Yankees,1,0.6559173,0.34408268
6908,Miami Marlins,Atlanta Braves,0,0.56663907,0.4333609
3784,Milwaukee Brewers,Cincinnati Reds,1,0.37046278,0.6295372
4350,Chicago White Sox,Detroit Tigers,0,0.1898486,0.8101514
8607,Los Angeles Dodgers,New York Mets,0,0.7457816,0.2542184
2217,Chicago Cubs,Pittsburgh Pirates,1,0.34221768,0.6577823
3348,Philadelphia Phillies,Washington Nationals,0,0.34583366,0.65416634
2471,Minnesota Twins,Baltimore Orioles,1,0.3079695,0.6920305
61,Oakland Athletics,Los Angeles Angels,0,0.3378762,0.6621238
7341,Milwaukee Brewers,Cincinnati Reds,1,0.4743873,0.5256127
5583,Cincinnati Reds,Chicago Cubs,0,0.5724497,0.42755035
6740,San Diego Padres,Colorado Rockies,1,0.41012788,0.5898721
410,Oakland Athletics,Houston Astros,1,0.47665942,0.5233406
339,Arizona Diamondbacks,Los Angeles Dodgers,0,0.49058497,0.50941503
7193,Milwaukee Brewers,Pittsburgh Pirates,0,0.4139825,0.5860175
1036,Cleveland Indians,Pittsburgh Pirates,0,0.3883223,0.6116777
7200,New York Mets,Los Angeles Dodgers,1,0.46008456,0.53991544
7609,Los Angeles Dodgers,St. Louis Cardinals,1,0.4563895,0.5436105
6460,Tampa Bay Rays,Baltimore Orioles,1,0.4861709,0.5138291
1378,Milwaukee Brewers,Chicago White Sox,0,0.4227506,0.5772494
6097,Tampa Bay Rays,Pittsburgh Pirates,1,0.38554704,0.61445296
5395,Pittsburgh Pirates,Cincinnati Reds,0,0.4927522,0.5072478
7691,Washington Nationals,Philadelphia Phillies,0,0.66268945,0.33731058
1880,Cincinnati Reds,Arizona Diamondbacks,0,0.431926,0.568074
8084,Kansas City Royals,Minnesota Twins,0,0.73241925,0.26758072
1358,Arizona Diamondbacks,Cleveland Indians,1,0.38304955,0.61695045
3516,Colorado Rockies,Miami Marlins,1,0.48794508,0.5120549
4036,Detroit Tigers,Tampa Bay Rays,0,0.6566555,0.3433445
7225,Chicago White Sox,Minnesota Twins,1,0.38903964,0.61096036
1395,Philadelphia Phillies,New York Yankees,1,0.4227506,0.5772494
8477,Oakland Athletics,New York Mets,0,0.7452116,0.25478843
5662,Washington Nationals,Colorado Rockies,1,0.52360785,0.47639212
729,New York Yankees,Tampa Bay Rays,0,0.36782676,0.63217324
3259,Milwaukee Brewers,Kansas City Royals,0,0.42026508,0.5797349
3255,Chicago White Sox,Minnesota Twins,0,0.14284241,0.8571576
6811,Oakland Athletics,San Francisco Giants,0,0.8026236,0.19737636
7020,Atlanta Braves,Houston Astros,1,0.48805255,0.51194745
4175,Detroit Tigers,Chicago White Sox,1,0.57602733,0.42397267
