,id,game_date,season,home_team,away_team,home_is_winner,lowvig_home,lowvig_away,bovada_home,bovada_away,betonlineag_home,betonlineag_away,unibet_home,unibet_away,sport888_home,sport888_away,draftkings_home,draftkings_away,pinnacle_home,pinnacle_away,mybookieag_home,mybookieag_away,lowvig_home_brier,bovada_home_brier,betonlineag_home_brier,unibet_home_brier,sport888_home_brier,draftkings_home_brier,pinnacle_home_brier,mybookieag_home_brier,lowvig_away_brier,bovada_away_brier,betonlineag_away_brier,unibet_away_brier,sport888_away_brier,draftkings_away_brier,pinnacle_away_brier,mybookieag_away_brier
4940,4806,2022-04-20,2022,San Diego Padres,Cincinnati Reds,1,0.6491228070175439,0.37037037037037035,0.6621621621621622,0.38461538461538464,0.6491228070175439,0.37037037037037035,0.6575342465753424,0.38022813688212925,0.6575342465753424,0.38022813688212925,0.6666666666666666,0.37037037037037035,0.6621621621621622,0.35842293906810035,0.6621621621621622,0.37735849056603776,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4943,4809,2022-04-20,2022,Houston Astros,Los Angeles Angels,0,0.45248868778280543,0.5689655172413793,0.4694835680751174,0.574468085106383,0.45248868778280543,0.5689655172413793,0.47619047619047616,0.5689655172413793,0.4716981132075472,0.5652173913043478,0.47619047619047616,0.5652173913043478,0.46296296296296297,0.5594713656387665,0.45454545454545453,0.5850622406639004,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4945,4811,2022-04-20,2022,Detroit Tigers,New York Yankees,0,0.4,0.6212121212121212,0.4166666666666667,0.6254681647940075,0.4,0.6212121212121212,0.4166666666666667,0.6254681647940075,0.411522633744856,0.6254681647940075,0.4,0.6282527881040892,0.40816326530612246,0.6138996138996139,0.40816326530612246,0.6282527881040892,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4946,4812,2022-04-20,2022,Washington Nationals,Arizona Diamondbacks,0,0.5515695067264574,0.4694835680751174,0.5614035087719298,0.4830917874396135,0.5515695067264574,0.4694835680751174,0.5780590717299579,0.47619047619047616,0.5614035087719298,0.47619047619047616,0.5652173913043478,0.47619047619047616,0.5515695067264574,0.4672897196261682,0.5652173913043478,0.47619047619047616,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4947,4813,2022-04-20,2022,New York Mets,San Francisco Giants,0,0.504950495049505,0.5192307692307693,0.5192307692307693,0.5327102803738317,0.504950495049505,0.5215311004784688,0.5145631067961165,0.5260663507109005,0.5121951219512195,0.5238095238095238,0.5,0.5454545454545454,0.5,0.5192307692307693,0.5121951219512195,0.5348837209302325,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4948,4814,2022-04-20,2022,Boston Red Sox,Toronto Blue Jays,0,0.4608294930875576,0.5594713656387665,0.4672897196261682,0.574468085106383,0.4608294930875576,0.5614035087719298,0.4716981132075472,0.5708154506437768,0.4716981132075472,0.5614035087719298,0.46511627906976744,0.574468085106383,0.45871559633027525,0.5614035087719298,0.46511627906976744,0.574468085106383,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4949,4815,2022-04-20,2022,Kansas City Royals,Minnesota Twins,1,0.4694835680751174,0.5515695067264574,0.47619047619047616,0.5689655172413793,0.4694835680751174,0.5515695067264574,0.4830917874396135,0.5594713656387665,0.4807692307692308,0.5555555555555556,0.4878048780487805,0.5555555555555556,0.4807692307692308,0.5412844036697247,0.47619047619047616,0.5652173913043478,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4950,4816,2022-04-20,2022,Seattle Mariners,Texas Rangers,1,0.588477366255144,0.4329004329004329,0.6062992125984252,0.43859649122807015,0.588477366255144,0.4329004329004329,0.6031746031746031,0.43859649122807015,0.5983935742971888,0.43859649122807015,0.6062992125984252,0.425531914893617,0.6031746031746031,0.41841004184100417,0.5983935742971888,0.43478260869565216,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4951,4817,2022-04-21,2022,New York Mets,San Francisco Giants,1,0.5652173913043478,0.45662100456621,0.5815899581589958,0.46511627906976744,0.5652173913043478,0.45662100456621,0.588477366255144,0.45871559633027525,0.5780590717299579,0.45871559633027525,0.5850622406639004,0.45454545454545453,0.5708154506437768,0.4484304932735426,0.574468085106383,0.46511627906976744,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4952,4818,2022-04-21,2022,Cleveland Guardians,Chicago White Sox,1,0.4366812227074236,0.5815899581589958,0.44642857142857145,0.5951417004048583,0.4366812227074236,0.5850622406639004,0.45454545454545453,0.588477366255144,0.45454545454545453,0.588477366255144,0.45454545454545453,0.5850622406639004,0.43859649122807015,0.5815899581589958,0.4444444444444444,0.5918367346938775,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4954,4820,2022-04-21,2022,Boston Red Sox,Toronto Blue Jays,0,0.4854368932038835,0.5370370370370371,0.49261083743842365,0.5515695067264574,0.4854368932038835,0.5370370370370371,0.5,0.5412844036697247,0.5,0.5370370370370371,0.5,0.5454545454545454,0.4807692307692308,0.5370370370370371,0.5,0.5454545454545454,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4955,4821,2022-04-21,2022,Kansas City Royals,Minnesota Twins,0,0.4830917874396135,0.5412844036697247,0.49261083743842365,0.5515695067264574,0.4854368932038835,0.5412844036697247,0.49019607843137253,0.5555555555555556,0.49019607843137253,0.5454545454545454,0.5,0.5454545454545454,0.4830917874396135,0.5370370370370371,0.5,0.5454545454545454,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4956,4822,2022-04-21,2022,Oakland Athletics,Baltimore Orioles,1,0.5652173913043478,0.45454545454545453,0.5689655172413793,0.47619047619047616,0.5689655172413793,0.45454545454545453,0.5689655172413793,0.4716981132075472,0.5689655172413793,0.4716981132075472,0.574468085106383,0.46511627906976744,0.5689655172413793,0.45454545454545453,0.5652173913043478,0.47619047619047616,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4957,4823,2022-04-21,2022,Washington Nationals,Arizona Diamondbacks,0,0.5555555555555556,0.46511627906976744,0.5614035087719298,0.4830917874396135,0.5555555555555556,0.46511627906976744,0.5652173913043478,0.47619047619047616,0.5652173913043478,0.47619047619047616,0.5652173913043478,0.47619047619047616,0.5515695067264574,0.4672897196261682,0.5652173913043478,0.47619047619047616,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4958,4824,2022-04-21,2022,Miami Marlins,St. Louis Cardinals,1,0.5495495495495496,0.4716981132075472,0.5594713656387665,0.4854368932038835,0.5495495495495496,0.4716981132075472,0.5454545454545454,0.49504950495049505,0.5454545454545454,0.49504950495049505,0.5555555555555556,0.4878048780487805,0.5454545454545454,0.4716981132075472,0.5652173913043478,0.47619047619047616,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4959,4825,2022-04-21,2022,Chicago Cubs,Pittsburgh Pirates,0,0.5850622406639004,0.43478260869565216,0.5951417004048583,0.4484304932735426,0.588477366255144,0.4366812227074236,0.5850622406639004,0.45454545454545453,0.5850622406639004,0.45454545454545453,0.5850622406639004,0.45454545454545453,0.588477366255144,0.43103448275862066,0.5918367346938775,0.4444444444444444,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4960,4826,2022-04-21,2022,Seattle Mariners,Texas Rangers,0,0.5780590717299579,0.43859649122807015,0.5850622406639004,0.4608294930875576,0.5815899581589958,0.44052863436123346,0.5951417004048583,0.4444444444444444,0.5951417004048583,0.4444444444444444,0.5850622406639004,0.45454545454545453,0.574468085106383,0.4444444444444444,0.5918367346938775,0.4444444444444444,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4961,4827,2022-04-22,2022,Cincinnati Reds,St. Louis Cardinals,0,0.46296296296296297,0.5594713656387665,0.4807692307692308,0.5652173913043478,0.46296296296296297,0.5594713656387665,0.4716981132075472,0.5708154506437768,0.4672897196261682,0.5689655172413793,0.4878048780487805,0.5555555555555556,0.4716981132075472,0.5454545454545454,0.47619047619047616,0.5652173913043478,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4963,4829,2022-04-22,2022,New York Yankees,Cleveland Guardians,1,0.6539792387543253,0.36764705882352944,0.6666666666666666,0.37735849056603776,0.6539792387543253,0.36764705882352944,0.6710526315789473,0.37037037037037035,0.6666666666666666,0.37037037037037035,0.6539792387543253,0.38461538461538464,0.6491228070175439,0.373134328358209,0.6666666666666666,0.37037037037037035,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4964,4830,2022-04-22,2022,Philadelphia Phillies,Milwaukee Brewers,1,0.5454545454545454,0.47393364928909953,0.5614035087719298,0.4830917874396135,0.5495495495495496,0.47393364928909953,0.5689655172413793,0.47619047619047616,0.5689655172413793,0.47619047619047616,0.5652173913043478,0.47619047619047616,0.5454545454545454,0.4716981132075472,0.5652173913043478,0.47619047619047616,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4965,4831,2022-04-22,2022,Tampa Bay Rays,Boston Red Sox,0,0.574468085106383,0.4444444444444444,0.5850622406639004,0.4608294930875576,0.574468085106383,0.4444444444444444,0.5850622406639004,0.45454545454545453,0.5850622406639004,0.45454545454545453,0.5850622406639004,0.45454545454545453,0.5689655172413793,0.45248868778280543,0.5850622406639004,0.45454545454545453,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4967,4833,2022-04-22,2022,Chicago Cubs,Pittsburgh Pirates,0,0.6212121212121212,0.3968253968253968,0.6323529411764706,0.4132231404958678,0.6254681647940075,0.3968253968253968,0.6254681647940075,0.411522633744856,0.6254681647940075,0.40816326530612246,0.6212121212121212,0.40816326530612246,0.6168582375478927,0.40160642570281124,0.6282527881040892,0.40816326530612246,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4968,4834,2022-04-22,2022,Houston Astros,Toronto Blue Jays,0,0.6212121212121212,0.4,0.6282527881040892,0.4149377593360996,0.6212121212121212,0.4,0.6453900709219859,0.4,0.6363636363636364,0.4,0.6212121212121212,0.40816326530612246,0.6168582375478927,0.4032258064516129,0.6282527881040892,0.40816326530612246,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4969,4835,2022-04-22,2022,Minnesota Twins,Chicago White Sox,1,0.5121951219512195,0.5121951219512195,0.5238095238095238,0.5238095238095238,0.5121951219512195,0.5121951219512195,0.5192307692307693,0.5283018867924528,0.5192307692307693,0.5192307692307693,0.5348837209302325,0.5121951219512195,0.5192307692307693,0.5024875621890548,0.5238095238095238,0.5238095238095238,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4970,4836,2022-04-22,2022,Los Angeles Angels,Baltimore Orioles,0,0.6363636363636364,0.3831417624521073,0.6415770609318996,0.4032258064516129,0.6363636363636364,0.3831417624521073,0.6666666666666666,0.37735849056603776,0.6539792387543253,0.38022813688212925,0.6415770609318996,0.39215686274509803,0.6415770609318996,0.3816793893129771,0.6491228070175439,0.39215686274509803,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4971,4837,2022-04-22,2022,Arizona Diamondbacks,New York Mets,0,0.46511627906976744,0.5555555555555556,0.47619047619047616,0.5689655172413793,0.46511627906976744,0.5555555555555556,0.47619047619047616,0.574468085106383,0.47619047619047616,0.5614035087719298,0.47619047619047616,0.5652173913043478,0.45248868778280543,0.5689655172413793,0.47619047619047616,0.5652173913043478,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4972,4838,2022-04-22,2022,San Diego Padres,Los Angeles Dodgers,0,0.3968253968253968,0.6212121212121212,0.4149377593360996,0.6282527881040892,0.3968253968253968,0.6254681647940075,0.4032258064516129,0.6363636363636364,0.4032258064516129,0.6363636363636364,0.40816326530612246,0.6212121212121212,0.38910505836575876,0.6323529411764706,0.40816326530612246,0.6282527881040892,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4973,4839,2022-04-22,2022,Seattle Mariners,Kansas City Royals,1,0.5689655172413793,0.45045045045045046,0.5850622406639004,0.4608294930875576,0.5708154506437768,0.45045045045045046,0.588477366255144,0.45454545454545453,0.5850622406639004,0.45454545454545453,0.5850622406639004,0.45454545454545453,0.5708154506437768,0.4484304932735426,0.5850622406639004,0.45454545454545453,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4974,4840,2022-04-22,2022,Oakland Athletics,Texas Rangers,0,0.4694835680751174,0.5515695067264574,0.4830917874396135,0.5614035087719298,0.4694835680751174,0.5515695067264574,0.4807692307692308,0.5708154506437768,0.4807692307692308,0.5555555555555556,0.47619047619047616,0.5652173913043478,0.4716981132075472,0.5495495495495496,0.47619047619047616,0.5652173913043478,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4986,4846,2022-04-23,2022,Chicago Cubs,Pittsburgh Pirates,1,0.6212121212121212,0.4,0.6415770609318996,0.4032258064516129,0.6212121212121212,0.4,0.6254681647940075,0.411522633744856,0.6254681647940075,0.411522633744856,0.6282527881040892,0.4,0.6212121212121212,0.398406374501992,0.6282527881040892,0.40816326530612246,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4987,4847,2022-04-23,2022,Minnesota Twins,Chicago White Sox,1,0.5495495495495496,0.4716981132075472,0.5614035087719298,0.4830917874396135,0.5495495495495496,0.4716981132075472,0.5594713656387665,0.4830917874396135,0.5594713656387665,0.4830917874396135,0.5555555555555556,0.4878048780487805,0.5412844036697247,0.4784688995215311,0.5555555555555556,0.4878048780487805,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4988,4848,2022-04-23,2022,Philadelphia Phillies,Milwaukee Brewers,0,0.5850622406639004,0.43478260869565216,0.5983935742971888,0.4424778761061947,0.588477366255144,0.4366812227074236,0.6062992125984252,0.43859649122807015,0.5983935742971888,0.43859649122807015,0.5918367346938775,0.4444444444444444,0.5850622406639004,0.4366812227074236,0.5983935742971888,0.43478260869565216,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4989,4849,2022-04-23,2022,Oakland Athletics,Texas Rangers,0,0.5555555555555556,0.46511627906976744,0.5689655172413793,0.47619047619047616,0.5555555555555556,0.46511627906976744,0.5689655172413793,0.47619047619047616,0.5689655172413793,0.47619047619047616,0.5555555555555556,0.4878048780487805,0.5495495495495496,0.4716981132075472,0.5652173913043478,0.47619047619047616,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4991,4851,2022-04-23,2022,Houston Astros,Toronto Blue Jays,0,0.4716981132075472,0.5495495495495496,0.4878048780487805,0.5555555555555556,0.4716981132075472,0.5495495495495496,0.4830917874396135,0.5594713656387665,0.4807692307692308,0.5555555555555556,0.4878048780487805,0.5555555555555556,0.4716981132075472,0.5454545454545454,0.4878048780487805,0.5555555555555556,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4993,4853,2022-04-23,2022,Atlanta Braves,Miami Marlins,0,0.6031746031746031,0.4166666666666667,0.6212121212121212,0.4219409282700422,0.6062992125984252,0.4166666666666667,0.6254681647940075,0.42016806722689076,0.6254681647940075,0.42016806722689076,0.5983935742971888,0.43478260869565216,0.5983935742971888,0.4219409282700422,0.6212121212121212,0.4166666666666667,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4995,4855,2022-04-23,2022,San Diego Padres,Los Angeles Dodgers,1,0.49261083743842365,0.5283018867924528,0.504950495049505,0.5412844036697247,0.49504950495049505,0.5327102803738317,0.504950495049505,0.5370370370370371,0.504950495049505,0.5370370370370371,0.5121951219512195,0.5348837209302325,0.49261083743842365,0.5283018867924528,0.5,0.5454545454545454,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4996,4856,2022-04-23,2022,Los Angeles Angels,Baltimore Orioles,0,0.7093023255813954,0.31545741324921134,0.7142857142857143,0.32786885245901637,0.7093023255813954,0.31545741324921134,0.7245179063360881,0.3225806451612903,0.7142857142857143,0.31746031746031744,0.7191011235955056,0.32786885245901637,0.7093023255813954,0.31446540880503143,0.7191011235955056,0.32786885245901637,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4997,4857,2022-04-23,2022,Seattle Mariners,Kansas City Royals,1,0.5983935742971888,0.42016806722689076,0.6168582375478927,0.42735042735042733,0.5983935742971888,0.42016806722689076,0.6212121212121212,0.43103448275862066,0.6062992125984252,0.43103448275862066,0.5983935742971888,0.43478260869565216,0.5951417004048583,0.42735042735042733,0.5983935742971888,0.43478260869565216,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4998,4858,2022-04-24,2022,Detroit Tigers,Colorado Rockies,0,0.5594713656387665,0.46296296296296297,0.574468085106383,0.4694835680751174,0.5594713656387665,0.46296296296296297,0.5689655172413793,0.4716981132075472,0.5652173913043478,0.4716981132075472,0.574468085106383,0.46511627906976744,0.5614035087719298,0.45662100456621,0.5652173913043478,0.47619047619047616,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
4999,4859,2022-04-24,2022,Tampa Bay Rays,Boston Red Sox,1,0.6363636363636364,0.3816793893129771,0.6363636363636364,0.4098360655737705,0.6415770609318996,0.3816793893129771,0.6323529411764706,0.40816326530612246,0.6323529411764706,0.4032258064516129,0.6282527881040892,0.4,0.6282527881040892,0.390625,0.6415770609318996,0.4,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
5001,4861,2022-04-24,2022,Atlanta Braves,Miami Marlins,0,0.5555555555555556,0.46511627906976744,0.574468085106383,0.4694835680751174,0.5555555555555556,0.46511627906976744,0.5594713656387665,0.4830917874396135,0.5555555555555556,0.4807692307692308,0.5652173913043478,0.47619047619047616,0.5515695067264574,0.4672897196261682,0.5652173913043478,0.47619047619047616,0.6440972309074754,0.20977706697157208,0.41346809714169086,0.3837935483661373,0.8110660176404901,-0.09744317432530102,0.18866285022798093,-2.5534216369293077,-0.1703088734539573,-2.1597549386260186,0.15399383495061353,0.9550870153028816,-0.37296707373175303,-0.4226216360283203,0.9094070057788879,1.1071646658078473
